Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-38.87,-42.98,5.58,8.06,-9.05,-6.54,4.94,38.22,-2.93,21.73,16.59,-0.27,-11.43,0.95,7.12,-4.45,-6.86,-5.37,18.81,-4.27,11.02
-41.71,-40.39,-2.93,13.15,-7.59,-4.25,11.43,31.1,-18.06,23.79,12.36,3.59,-11.54,-0.63,7.31,-0.9,-8.51,0.92,21.5,-2.76,14.18
-40.65,-39.16,-14.32,15.1,-10.29,-5.27,11.96,19.11,-29.16,28.67,9.91,9.79,-6.91,1.48,6.98,5.11,-6.54,6.4,21.14,-0.58,17.45
-36.58,-40.23,-23.29,13.08,-15.21,-8.83,6.29,8.08,-32.27,34.0,10.64,16.14,0.24,5.95,5.96,10.59,-2.34,8.82,17.77,2.12,19.26
-31.06,-42.35,-28.33,7.88,-20.17,-13.61,-2.98,1.43,-26.71,37.99,13.92,21.0,7.16,10.82,4.79,13.75,2.44,7.66,12.81,4.8,18.87
-25.2,-45.29,-29.89,1.48,-24.4,-19.07,-13.8,1.63,-13.79,39.45,19.6,23.41,11.54,14.95,3.8,14.24,6.95,3.37,7.64,6.86,16.65
-20.07,-47.65,-27.06,-4.61,-25.51,-23.59,-23.4,8.51,2.54,38.8,27.02,21.67,11.77,17.05,2.49,10.71,9.87,-2.32,2.79,6.26,14.92
-16.84,-47.69,-18.94,-8.08,-21.31,-24.44,-26.95,19.23,15.41,36.0,31.34,15.87,7.51,15.82,1.46,2.23,9.94,-6.94,0.9,3.48,12.3
-16.13,-44.93,-8.58,-7.18,-14.54,-22.76,-24.68,29.39,21.18,33.61,29.06,8.07,1.9,12.38,0.58,-8.34,8.76,-8.82,1.68,0.57,9.05
-17.18,-40.7,0.38,-3.22,-7.42,-18.87,-18.21,34.26,18.55,33.18,19.86,0.59,-2.66,8.11,-0.34,-16.37,7.04,-7.25,3.94,-1.86,8.4
-19.01,-35.42,4.47,1.21,-0.97,-13.16,-9.38,30.42,8.41,34.7,7.31,-4.55,-4.29,3.95,-1.08,-19.19,4.94,-2.67,7.08,-3.35,10.85
-20.8,-30.43,1.21,4.78,3.08,-7.91,-1.54,17.47,-5.3,38.36,-1.28,-6.02,-2.46,1.3,-1.41,-16.19,3.34,3.24,10.27,-3.16,13.59
-20.93,-27.27,-8.35,5.62,2.88,-6.01,0.3,-1.24,-15.75,44.23,-0.25,-3.65,2.79,1.63,-1.95,-9.64,4.16,8.13,10.85,-1.87,16.45
-18.58,-26.64,-18.54,3.68,0.95,-6.26,-3.1,-17.64,-19.3,49.81,7.03,-1.06,8.55,4.22,-2.82,-4.78,6.62,10.18,9.08,1.0,17.71
-14.57,-27.89,-24.26,0.81,-1.02,-7.21,-8.46,-24.77,-15.47,53.07,14.38,-0.49,12.86,7.39,-4.26,-5.33,9.54,8.91,6.6,3.33,16.85
-10.41,-30.2,-22.51,-2.47,-2.89,-8.91,-14.26,-20.98,-4.97,53.05,19.81,-2.17,14.11,9.46,-6.5,-11.26,12.16,4.17,4.19,6.86,13.75
-7.98,-32.49,-12.89,-5.69,-4.25,-10.31,-18.3,-7.66,8.38,49.88,23.69,-5.85,11.24,8.79,-9.4,-20.96,12.93,-2.56,1.98,12.26,9.27
-8.61,-33.33,2.17,-7.09,-2.87,-8.7,-16.5,10.47,17.65,43.81,23.43,-10.99,4.69,4.57,-11.41,-32.02,10.42,-8.78,2.63,16.45,4.17
-11.96,-32.34,16.51,-4.9,0.16,-5.38,-9.88,26.8,19.31,37.58,19.73,-15.08,-3.16,-1.54,-12.67,-40.91,6.11,-12.46,5.31,17.95,1.06
-16.8,-30.44,25.29,-0.61,3.62,-0.71,-0.43,35.11,13.15,33.38,15.98,-17.54,-10.09,-8.05,-13.3,-45.1,1.06,-12.66,8.73,18.49,1.03
-21.85,-27.17,25.79,3.94,7.59,5.05,9.96,31.34,0.71,32.2,12.6,-17.64,-14.07,-13.25,-13.06,-43.76,-3.66,-9.37,12.42,17.77,4.42
-25.61,-23.23,18.23,7.85,11.03,10.06,18.6,17.5,-13.86,34.18,7.78,-14.85,-13.93,-15.39,-11.59,-37.07,-6.55,-3.96,16.13,15.01,9.56
-26.96,-20.68,4.55,9.1,11.11,11.43,20.8,-0.22,-24.28,38.84,4.29,-9.5,-9.65,-13.42,-9.63,-26.46,-6.13,0.99,17.12,13.19,15.24
-25.51,-20.81,-9.04,6.6,8.4,9.79,16.72,-15.01,-27.16,43.71,3.24,-3.56,-3.95,-8.96,-7.28,-14.91,-3.54,3.39,15.21,13.73,18.68
-22.24,-22.85,-17.04,1.75,4.66,6.1,8.71,-22.5,-22.51,46.49,3.59,1.07,0.73,-4.02,-4.94,-6.24,-0.51,2.44,11.68,16.4,18.96
-18.09,-26.11,-16.91,-3.64,0.87,0.57,-1.14,-20.24,-11.58,46.44,4.99,3.91,3.06,0.33,-2.81,-1.96,2.3,-1.79,7.46,17.41,16.84
-14.29,-29.12,-8.76,-7.88,-1.54,-4.84,-9.79,-8.83,1.84,43.89,6.3,4.7,1.71,2.58,-1.07,-2.46,3.66,-7.61,3.16,15.17,13.11
-12.46,-30.75,3.86,-8.95,-0.94,-7.58,-12.6,6.24,10.92,38.92,5.97,3.38,-3.77,1.5,0.78,-6.01,2.2,-12.8,1.52,12.02,8.36
-13.28,-30.22,14.93,-6.84,1.04,-9.13,-10.94,17.8,13.07,33.92,7.68,1.97,-10.31,-1.65,2.34,-9.08,-0.59,-15.86,1.36,8.03,5.67
-16.06,-28.13,21.35,-2.97,3.47,-9.39,-6.37,21.81,7.46,29.53,12.21,1.82,-15.81,-5.81,3.63,-8.85,-4.14,-16.31,1.41,3.65,7.37
-19.84,-24.83,19.14,1.52,6.02,-8.03,0.3,17.49,-4.99,26.56,15.47,3.56,-18.9,-9.74,4.97,-4.11,-8.13,-13.89,2.16,1.9,13.13
-22.85,-21.69,8.73,5.79,6.88,-5.95,7.18,6.72,-19.46,26.41,15.91,6.54,-18.25,-11.57,6.4,3.93,-10.74,-9.61,3.61,4.83,16.79
-23.25,-19.89,-6.87,7.26,4.26,-6.12,9.05,-6.9,-28.56,29.96,16.21,11.19,-13.85,-9.73,7.53,13.56,-9.56,-5.58,3.39,7.53,20.0
-21.39,-20.67,-21.0,5.63,0.72,-7.79,5.97,-18.69,-29.06,34.81,13.67,15.77,-7.73,-4.96,9.04,22.92,-5.51,-3.62,1.81,7.44,22.38
-18.38,-23.0,-29.28,2.13,-2.69,-10.3,-0.06,-25.61,-21.88,38.46,8.04,18.47,-2.14,0.73,10.79,29.32,-0.77,-4.49,-0.02,7.73,22.72
-15.29,-25.88,-30.76,-1.61,-6.88,-13.74,-7.52,-24.33,-9.17,39.32,4.31,18.27,0.75,5.79,12.15,30.37,3.4,-7.93,-1.61,9.32,21.0
-13.97,-28.91,-25.1,-5.08,-10.8,-16.89,-13.68,-13.28,4.56,36.39,5.09,15.62,-0.58,8.76,13.16,27.21,5.0,-12.49,-2.54,9.92,17.7
-16.16,-31.67,-12.92,-6.93,-11.86,-17.43,-14.04,3.87,12.89,30.22,6.33,11.43,-5.91,8.34,14.93,21.87,2.62,-16.0,-0.17,7.99,12.86
-21.43,-32.74,-0.77,-5.89,-11.45,-16.93,-9.76,20.74,13.67,24.39,4.39,8.29,-12.33,5.85,16.87,17.36,-1.74,-16.69,4.48,4.0,9.91
-27.91,-32.39,6.72,-2.22,-11.8,-15.29,-2.44,31.91,6.42,20.49,0.69,6.99,-17.8,2.47,18.62,15.75,-6.91,-14.0,9.98,0.9,10.03
-33.91,-30.57,7.88,2.93,-12.44,-12.57,6.31,33.16,-8.15,18.73,-1.21,6.83,-20.79,-1.08,20.28,17.76,-12.37,-8.73,15.79,0.36,12.1
-38.49,-28.91,2.41,8.52,-13.81,-10.39,13.69,24.97,-25.57,18.93,-0.19,8.14,-20.45,-3.15,22.14,23.83,-16.6,-2.61,21.01,1.97,14.82
-39.96,-28.6,-8.26,12.43,-17.58,-11.23,15.13,12.51,-38.35,21.91,2.3,12.51,-16.62,-2.12,23.78,32.83,-17.65,2.26,23.09,3.23,18.72
-37.94,-29.2,-17.66,13.13,-22.33,-13.92,11.27,1.77,-43.29,25.12,2.67,18.26,-12.03,0.99,25.34,41.45,-16.34,4.24,22.47,4.65,21.8
-33.82,-29.92,-22.62,10.8,-26.89,-17.15,4.32,-4.09,-40.13,27.18,2.51,22.82,-9.05,4.62,26.67,46.11,-14.16,2.89,20.91,6.36,23.14
-29.13,-31.13,-21.61,6.63,-30.93,-20.8,-3.99,-2.08,-29.39,27.72,2.51,24.23,-9.27,7.61,27.55,45.53,-11.97,-1.49,19.19,8.67,22.44
-25.79,-32.04,-14.61,2.24,-33.6,-23.23,-10.66,9.1,-15.43,25.57,1.21,22.25,-13.48,8.47,27.89,41.24,-11.36,-7.35,17.81,10.62,21.32
-26.07,-32.39,-4.51,0.61,-33.1,-22.15,-11.12,25.56,-5.6,20.02,-2.95,18.27,-21.02,5.86,28.77,36.2,-14.35,-12.28,19.44,12.1,18.81
-29.5,-31.03,4.88,3.1,-30.99,-19.39,-6.74,40.62,-2.59,14.68,-9.07,14.55,-28.92,1.26,29.46,30.88,-19.22,-14.4,22.98,13.48,15.96
-33.33,-28.03,11.13,7.88,-28.07,-15.4,0.35,48.16,-6.93,11.69,-13.37,11.98,-35.01,-3.93,29.51,25.47,-24.49,-13.02,27.0,12.41,15.94
-36.83,-24.21,12.82,13.53,-24.85,-10.71,8.79,45.65,-17.76,11.28,-12.0,9.81,-38.21,-8.59,28.95,21.64,-29.78,-8.55,30.97,9.99,18.12
-39.49,-21.66,9.05,18.45,-22.98,-7.28,15.5,33.32,-30.48,13.73,-5.82,9.33,-37.26,-11.08,28.26,22.09,-33.78,-2.82,34.27,7.6,21.15
-40.0,-21.31,0.54,21.04,-24.56,-7.73,16.08,17.21,-38.17,19.17,0.48,11.81,-32.03,-9.97,27.1,26.54,-34.67,1.93,34.44,6.61,25.56
-37.98,-22.85,-8.44,20.45,-27.96,-10.72,10.97,4.86,-37.75,25.34,2.88,15.32,-25.05,-6.28,25.73,32.35,-33.18,3.95,31.86,7.14,29.28
-34.14,-25.08,-14.14,18.13,-31.38,-14.97,2.82,0.88,-29.43,29.63,1.97,18.15,-19.04,-1.63,24.32,35.55,-30.46,2.84,27.95,8.3,29.46
-30.03,-27.78,-14.24,15.11,-34.57,-20.25,-6.77,6.36,-14.88,31.12,-0.77,19.81,-15.69,2.57,22.84,34.1,-27.26,-1.35,23.58,10.38,27.45
-27.64,-30.55,-7.97,12.52,-36.76,-24.99,-14.96,20.02,1.41,29.25,-3.9,19.98,-16.54,4.57,21.08,28.51,-25.15,-7.06,19.24,13.92,24.79
-28.38,-32.27,4.13,11.81,-35.89,-26.54,-17.34,36.3,12.76,24.81,-5.81,17.86,-21.45,3.36,19.8,19.41,-25.57,-11.71,17.78,18.06,18.87
-32.13,-31.47,15.55,13.18,-33.19,-26.13,-15.26,47.48,16.49,20.7,-4.67,15.35,-27.2,0.39,18.42,10.02,-27.39,-13.2,18.16,21.28,13.84
-36.87,-28.41,21.41,15.83,-29.17,-23.36,-9.94,49.14,12.88,18.46,-2.83,13.32,-31.32,-3.0,17.05,3.67,-29.75,-10.78,19.42,22.59,12.0
-41.62,-24.41,20.87,19.63,-24.64,-18.58,-2.11,41.84,2.4,18.07,-2.6,12.23,-32.25,-5.91,15.78,2.02,-32.43,-4.85,21.6,22.43,13.0
-45.18,-21.34,13.81,23.66,-21.46,-14.05,5.4,27.93,-11.14,19.36,-2.64,12.93,-28.9,-7.02,14.86,4.82,-34.16,2.66,24.44,20.9,15.66
-46.31,-20.6,0.65,25.62,-21.58,-12.16,7.56,11.51,-20.87,22.87,-0.25,16.75,-21.41,-4.88,13.82,10.41,-32.88,9.35,25.27,18.22,19.39
-44.43,-22.18,-13.2,23.32,-24.1,-12.08,4.27,-3.39,-22.93,26.97,4.29,22.06,-12.76,-0.69,13.07,15.74,-29.1,13.29,24.0,15.75,22.39
-40.64,-24.87,-21.43,16.69,-27.19,-12.94,-2.46,-13.87,-16.97,29.99,9.86,25.94,-5.8,3.91,12.5,17.75,-24.2,13.65,21.67,14.35,24.08
-36.43,-27.95,-22.15,7.74,-30.02,-14.52,-10.65,-16.78,-4.39,30.61,15.56,26.56,-1.96,7.91,11.89,15.65,-18.94,10.82,19.21,14.86,22.76
-32.82,-30.09,-15.97,-0.84,-31.57,-15.14,-16.92,-10.49,9.98,28.46,19.64,23.44,-2.94,9.7,10.86,10.14,-14.98,6.53,17.24,15.63,19.79
-31.29,-30.34,-4.34,-6.12,-29.45,-12.46,-16.97,1.62,19.38,23.83,19.21,17.41,-8.31,8.07,10.09,2.71,-14.22,3.07,18.33,13.72,15.83
-31.83,-28.77,6.97,-6.73,-25.15,-8.48,-12.26,13.68,21.47,19.34,14.7,11.74,-14.38,4.03,8.85,-3.71,-15.32,1.99,21.0,9.82,12.88
-33.52,-26.37,14.4,-3.87,-19.96,-3.7,-4.75,20.24,16.11,16.43,8.28,8.0,-19.02,-1.13,7.44,-7.08,-17.47,3.84,23.89,6.71,11.44
-35.52,-23.61,15.72,1.04,-15.62,1.93,4.07,18.87,4.19,15.96,2.37,5.79,-20.55,-5.97,6.1,-7.11,-19.69,8.35,26.73,4.88,12.04
-36.15,-21.13,9.19,5.78,-13.63,6.79,11.04,8.42,-9.98,19.03,0.47,4.76,-17.66,-8.85,4.73,-4.38,-20.03,14.15,28.88,3.33,15.28
-34.06,-19.66,-4.21,6.7,-14.2,8.24,11.28,-7.16,-19.24,25.1,3.58,5.83,-10.5,-8.16,2.71,0.06,-16.8,19.05,27.6,2.16,21.86
-29.09,-19.94,-18.09,2.8,-15.24,7.63,5.8,-21.63,-19.53,31.32,6.25,7.6,-1.53,-4.38,1.06,4.76,-11.23,21.62,23.91,1.29,26.91
-22.67,-21.26,-27.4,-3.93,-15.89,6.05,-2.66,-30.35,-10.87,35.37,4.55,8.65,6.22,0.82,0.13,8.35,-5.12,21.48,19.92,0.79,28.15
-16.49,-23.61,-31.28,-10.87,-17.09,3.3,-11.84,-28.87,4.8,36.28,0.74,7.78,10.52,5.72,-0.49,8.85,0.61,18.38,16.13,1.49,26.3
-12.63,-26.41,-28.44,-16.29,-18.1,1.0,-18.91,-16.92,22.26,33.66,-2.09,4.64,9.93,8.75,-1.21,5.55,4.84,13.81,12.71,2.26,21.97
-13.01,-28.56,-18.39,-18.61,-16.41,1.25,-20.27,0.14,34.09,27.46,-5.79,0.94,4.78,8.44,-1.55,0.01,5.45,9.72,11.99,3.28,15.24
-16.94,-28.92,-6.31,-17.22,-13.4,1.98,-17.53,14.94,37.2,20.44,-5.55,-1.72,-2.08,5.66,-2.15,-4.62,3.27,7.39,12.53,4.2,8.9
-21.53,-27.42,3.1,-13.21,-9.7,3.5,-11.82,22.64,31.51,15.03,-2.45,-3.83,-8.17,2.15,-2.88,-6.94,-0.2,7.97,13.32,3.63,5.32
-25.25,-24.17,5.86,-7.32,-5.49,6.27,-4.11,20.62,18.93,13.07,-1.82,-4.4,-11.08,-0.81,-3.18,-7.92,-3.48,11.62,14.46,2.46,5.64
-27.09,-20.11,0.75,-1.39,-2.69,8.97,2.58,7.71,4.35,15.84,-2.68,-3.54,-9.13,-1.62,-2.92,-8.26,-4.72,17.02,15.52,2.05,9.23
-25.71,-16.76,-11.25,1.8,-4.02,8.73,3.5,-10.91,-5.26,22.76,-1.15,-1.17,-2.59,0.72,-3.12,-7.43,-2.6,21.56,13.67,1.85,17.14
-21.42,-15.04,-24.34,2.33,-6.89,6.14,-0.57,-25.96,-6.43,29.91,1.8,1.02,5.23,4.72,-3.46,-5.7,1.55,23.01,9.43,2.84,21.49
-15.97,-15.17,-31.34,0.76,-9.75,1.39,-7.62,-31.74,0.67,34.35,5.86,1.47,11.01,7.79,-4.0,-5.01,5.5,19.82,3.86,6.15,21.65
-10.38,-16.75,-29.27,-2.18,-12.19,-5.39,-16.41,-27.51,14.02,35.89,9.7,0.46,13.48,9.18,-4.6,-6.74,8.64,12.41,-2.24,9.63,19.97
-5.6,-17.86,-20.37,-6.56,-12.74,-12.24,-24.5,-17.02,29.63,34.75,12.14,-0.94,12.06,8.18,-4.94,-10.62,10.52,3.15,-7.86,11.09,19.48
-3.42,-17.13,-7.11,-10.68,-10.14,-16.68,-27.53,-5.46,41.01,31.09,13.14,-3.08,6.64,3.99,-4.34,-15.9,9.47,-5.29,-10.33,13.37,18.16
-3.81,-13.43,4.77,-12.67,-6.93,-19.87,-26.36,4.09,45.27,27.33,12.12,-4.73,0.36,-1.47,-3.43,-20.61,6.88,-10.66,-10.39,17.1,16.36
-5.25,-8.1,11.86,-12.0,-3.63,-21.06,-21.67,8.97,41.66,24.98,7.61,-5.28,-4.67,-6.82,-2.18,-22.37,3.72,-11.55,-8.54,18.39,16.06
-7.64,-2.48,12.45,-8.73,0.18,-20.07,-14.51,7.31,30.07,24.65,1.92,-4.94,-6.72,-11.0,-0.6,-19.91,0.1,-8.3,-5.22,15.77,17.81
-10.55,1.36,5.61,-3.95,2.95,-19.35,-8.44,-0.47,14.2,26.25,-1.55,-2.1,-5.09,-12.66,0.93,-12.73,-3.2,-3.31,-1.76,13.03,20.85
-11.97,2.35,-6.89,0.09,2.2,-21.44,-8.19,-10.51,1.3,29.86,-2.07,3.94,0.46,-10.59,2.06,-0.15,-4.11,1.07,-0.96,11.21,22.37
-11.07,0.44,-19.63,1.42,-0.77,-25.07,-13.08,-19.2,-4.59,33.25,0.2,11.17,7.37,-5.89,3.35,13.52,-3.19,3.08,-2.26,9.55,21.54
-8.76,-3.3,-26.8,0.54,-4.36,-29.07,-20.69,-24.37,-2.76,34.36,5.11,18.02,12.38,-0.64,4.64,22.21,-2.1,2.0,-4.38,9.9,18.39
-5.27,-7.39,-25.5,-0.44,-8.04,-33.31,-29.11,-23.59,6.45,32.63,9.37,20.76,13.71,3.79,5.09,22.84,-0.88,-2.19,-6.45,14.14,13.85
-1.54,-10.03,-15.87,-0.64,-9.81,-36.33,-35.41,-15.03,19.57,28.73,9.82,16.89,11.06,5.92,4.25,15.43,-0.55,-7.67,-7.85,20.66,8.91
0.39,-10.22,-0.57,0.64,-7.5,-35.7,-35.53,-2.01,30.1,23.46,3.51,8.04,4.89,4.57,3.18,3.81,-1.85,-12.08,-6.06,24.25,4.98
-0.27,-7.95,14.64,3.15,-3.16,-33.05,-31.07,10.04,34.42,18.94,-6.71,-1.52,-2.32,1.08,1.8,-6.0,-3.56,-13.87,-2.37,23.37,4.59
-3.14,-4.68,25.4,5.95,1.49,-28.72,-23.68,17.38,30.67,15.78,-16.58,-9.2,-8.86,-3.29,0.4,-10.41,-6.44,-12.35,2.13,21.26,6.94
-6.57,-1.01,29.31,7.87,5.55,-23.0,-14.71,17.47,19.04,14.24,-21.3,-14.04,-13.45,-7.58,-0.91,-10.48,-10.45,-7.79,6.78,20.26,10.81
-8.67,1.81,25.19,7.66,8.02,-17.96,-7.31,9.23,4.56,15.61,-20.95,-15.1,-13.95,-9.66,-1.87,-6.82,-13.62,-1.79,10.98,18.31,16.35
-7.86,3.24,14.62,4.79,7.23,-16.33,-5.97,-3.71,-5.16,19.99,-17.13,-12.35,-9.51,-7.9,-2.98,0.07,-13.74,3.34,12.04,15.8,21.58
-4.98,2.78,2.61,-0.59,4.24,-17.03,-9.78,-15.13,-6.56,24.66,-13.01,-8.36,-2.79,-3.52,-3.84,7.0,-11.49,5.87,10.48,14.56,24.87
-1.47,0.76,-7.23,-6.86,0.62,-19.03,-15.85,-19.55,-0.62,27.35,-7.56,-5.09,2.95,1.61,-4.19,11.03,-8.59,5.15,7.97,13.04,25.46
1.54,-2.92,-12.02,-11.93,-3.42,-22.39,-22.36,-13.28,10.62,26.87,-0.79,-3.15,5.61,6.2,-4.0,11.24,-6.17,1.05,5.39,10.59,23.16
2.86,-6.77,-10.02,-14.37,-6.57,-25.58,-26.48,4.03,23.31,23.04,4.59,-3.76,4.17,8.57,-3.73,7.65,-5.59,-4.86,3.22,8.54,17.67
1.02,-9.39,-0.91,-13.04,-6.39,-25.87,-24.32,26.81,31.2,16.23,4.76,-6.99,-1.04,7.36,-3.15,1.06,-7.92,-10.16,3.77,6.95,10.08
-3.69,-9.82,10.26,-8.54,-4.72,-24.65,-17.89,45.48,31.67,9.58,1.03,-10.15,-7.35,4.07,-2.57,-5.27,-11.55,-12.75,5.68,7.29,4.1
-8.93,-7.85,19.11,-4.15,-2.64,-21.69,-9.59,50.64,24.97,5.31,-3.69,-11.37,-12.58,0.29,-1.84,-8.37,-15.01,-11.49,8.02,8.64,2.52
-13.65,-4.24,22.21,-0.91,0.34,-16.82,-0.64,41.69,12.11,4.55,-7.19,-10.81,-15.23,-2.88,-0.95,-7.49,-18.02,-6.57,10.7,9.3,4.89
-17.06,-1.11,17.5,1.47,2.47,-11.69,6.73,22.82,-2.67,7.53,-9.53,-8.87,-13.98,-3.84,-0.04,-3.37,-19.28,0.2,13.37,10.2,9.65
-17.07,0.7,5.31,1.23,1.67,-8.87,8.11,-0.5,-12.48,14.15,-9.46,-5.31,-8.51,-1.15,0.02,2.64,-16.85,6.37,13.41,11.32,15.74
-13.52,1.29,-7.63,-2.97,-1.17,-7.59,4.06,-21.72,-14.04,21.41,-8.6,-1.6,-1.63,3.84,-0.45,8.57,-11.8,10.19,10.99,12.38,20.25
-8.72,0.41,-14.94,-8.92,-4.36,-7.21,-2.8,-33.99,-8.18,26.08,-8.52,1.43,3.48,8.85,-1.17,11.78,-6.36,10.69,7.75,13.71,21.2
-4.61,-2.31,-15.42,-14.29,-7.27,-8.03,-10.98,-33.68,3.65,27.28,-7.41,3.06,5.68,12.55,-2.06,10.96,-1.5,8.02,4.53,13.52,18.62
-2.29,-5.52,-9.64,-17.91,-8.94,-8.99,-17.46,-21.2,17.4,25.01,-3.58,1.85,3.96,13.59,-3.25,6.07,1.06,3.46,1.6,11.23,13.81
-2.89,-7.63,0.79,-18.33,-7.65,-7.61,-18.17,-2.99,26.53,19.68,-0.6,-2.06,-1.56,11.34,-3.77,-0.49,-0.26,-0.51,1.39,8.52,6.38
-5.82,-8.37,11.33,-15.67,-5.58,-5.46,-14.79,12.17,28.63,14.11,0.59,-5.23,-7.94,7.41,-3.61,-5.88,-3.54,-1.98,2.79,6.98,0.04
-9.68,-8.35,18.68,-11.39,-3.15,-2.46,-8.49,18.46,23.02,9.84,1.26,-7.61,-12.76,3.34,-2.56,-10.1,-7.48,-0.12,4.99,7.96,-3.18
-14.01,-7.51,19.89,-6.18,-0.73,1.95,-0.13,13.78,10.37,8.49,2.52,-8.69,-14.39,0.51,-0.76,-12.04,-11.25,5.08,8.05,7.2,-1.9
-17.67,-7.15,13.77,-0.34,0.88,6.46,7.63,0.38,-5.5,10.27,2.41,-7.28,-12.23,0.17,1.46,-9.81,-13.45,11.98,11.49,4.17,2.59
-18.95,-8.23,1.87,3.0,0.56,8.15,9.5,-17.04,-17.32,14.93,3.19,-3.02,-5.46,3.06,2.9,-3.92,-12.13,17.86,12.2,0.32,8.66
-15.83,-9.87,-10.02,1.47,-1.17,7.33,5.43,-32.03,-20.18,20.32,5.88,1.23,3.17,7.35,2.78,1.88,-8.55,20.37,9.6,-1.7,12.6
-8.82,-10.37,-17.05,-4.03,-3.3,4.52,-2.1,-39.64,-13.09,24.86,10.24,3.12,10.25,11.19,1.15,4.23,-4.04,18.63,4.87,-3.39,12.89
-0.01,-10.36,-16.89,-11.01,-5.45,0.3,-10.82,-37.57,2.25,26.78,14.57,2.32,14.01,13.87,-1.43,2.36,0.61,13.3,-0.57,-5.98,9.7
7.16,-10.38,-9.23,-16.37,-6.02,-2.99,-17.11,-25.35,19.6,24.25,14.97,-0.81,12.98,14.29,-4.2,-2.54,3.58,6.49,-5.37,-7.03,3.94
10.14,-10.41,4.13,-17.51,-3.21,-2.83,-16.54,-7.17,31.21,16.87,9.25,-5.62,6.87,11.47,-6.05,-9.21,3.08,0.81,-6.45,-5.66,-3.26
8.57,-10.28,17.08,-13.43,1.03,-1.01,-10.76,9.7,33.61,7.86,2.76,-9.52,-1.35,7.05,-7.2,-15.35,0.3,-1.88,-4.98,-3.63,-8.61
4.38,-9.66,24.81,-6.28,5.92,2.25,-1.82,19.61,26.89,0.38,-1.95,-12.54,-8.6,2.46,-7.92,-19.83,-3.36,-0.74,-2.35,-0.81,-10.86
-0.49,-8.21,25.04,0.93,11.12,6.72,8.59,20.03,13.3,-3.68,-4.53,-13.91,-12.55,-0.99,-8.05,-19.93,-6.6,3.97,0.99,-0.88,-10.69
-3.91,-6.45,17.44,5.85,14.57,9.98,16.82,10.34,-1.78,-3.41,-3.92,-13.32,-11.96,-2.02,-7.46,-14.83,-7.99,10.1,3.95,-3.6,-8.08
-4.0,-5.14,3.2,6.44,14.32,9.37,17.85,-5.99,-10.96,1.26,-0.85,-10.0,-6.8,0.63,-6.63,-6.11,-5.71,15.2,3.44,-6.73,-2.4
-0.82,-4.81,-11.56,2.49,12.2,6.46,12.66,-22.0,-11.16,7.27,2.27,-5.5,0.36,6.08,-5.45,2.77,-0.62,17.79,0.13,-9.0,0.81
3.79,-5.75,-21.95,-4.05,9.89,2.57,4.29,-31.79,-3.71,11.72,5.5,-1.08,6.17,12.13,-4.17,8.98,5.06,16.99,-4.32,-11.75,1.87
8.59,-8.33,-24.7,-10.79,7.35,-2.46,-5.27,-31.92,9.22,12.81,9.75,2.17,8.59,17.14,-3.23,10.75,10.21,12.67,-9.21,-13.87,0.99
12.25,-11.04,-17.99,-16.39,5.99,-7.0,-13.27,-23.45,23.53,10.58,14.42,2.86,6.89,19.74,-2.98,6.58,13.66,6.49,-13.92,-15.02,-1.57
12.98,-12.1,-3.38,-19.29,7.32,-8.96,-15.25,-10.74,33.14,5.96,15.96,1.2,1.45,19.06,-2.21,-1.52,13.98,0.93,-15.41,-15.86,-6.91
11.22,-10.91,11.13,-18.33,9.09,-9.91,-12.32,1.5,35.56,1.62,13.24,0.46,-4.88,16.33,-1.04,-8.92,12.35,-2.21,-14.66,-17.29,-11.86
8.27,-8.16,19.31,-14.8,10.66,-9.54,-5.98,8.49,30.55,-0.58,7.43,0.75,-9.67,12.61,0.2,-12.83,10.0,-2.19,-12.6,-19.02,-13.03
4.75,-4.83,19.27,-9.67,11.78,-7.69,2.28,7.03,18.44,-0.13,1.91,2.06,-11.5,9.2,1.5,-12.21,7.62,0.9,-9.6,-20.03,-11.38
2.02,-2.3,12.63,-4.67,12.28,-6.28,9.11,-3.98,3.01,2.48,0.22,3.95,-9.28,7.58,3.1,-7.44,6.58,5.35,-6.26,-19.08,-9.39
1.48,-1.84,1.05,-2.69,10.46,-7.95,9.79,-20.15,-8.59,7.39,5.08,6.77,-2.78,9.17,4.38,0.54,8.23,8.89,-5.58,-18.09,-5.9
3.37,-3.9,-10.98,-4.52,7.81,-11.54,4.97,-33.95,-11.84,12.81,13.01,8.78,5.26,12.92,5.56,8.64,11.73,9.8,-7.04,-18.58,-2.66
6.53,-7.1,-18.03,-8.79,5.33,-15.98,-2.71,-40.22,-6.54,16.94,18.97,9.21,11.59,16.85,6.44,13.96,15.51,7.37,-9.26,-19.13,-1.35
9.62,-10.7,-17.61,-13.42,3.37,-21.34,-11.64,-36.81,5.23,18.19,19.77,8.18,14.22,19.63,6.94,15.55,19.05,2.01,-11.51,-17.19,-1.82
11.59,-13.79,-10.07,-16.61,2.7,-25.74,-18.62,-23.57,18.74,16.1,13.65,5.94,12.32,20.23,7.05,13.56,20.96,-4.24,-13.05,-13.74,-3.57
