Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
188.57,33.03,-43.87,-49.52,41.12,-23.41,-47.37,-40.75,239.22,27.76,-35.75,-43.24,35.97,-19.61,-39.7,-66.81,13.33,7.86,-37.46,-66.09,-73.63
186.26,33.52,-45.06,-48.09,40.03,-22.52,-45.89,-40.62,232.3,26.2,-33.74,-37.78,35.01,-18.72,-39.2,-68.38,12.68,5.17,-36.28,-60.02,-75.14
184.19,33.4,-43.61,-45.77,41.03,-20.13,-43.06,-44.01,226.51,26.2,-31.98,-37.92,35.57,-17.47,-37.77,-68.75,13.72,-4.23,-33.25,-57.98,-75.01
182.46,32.15,-41.29,-44.31,43.77,-17.46,-39.89,-49.38,223.31,27.42,-29.93,-43.18,37.25,-15.63,-35.53,-68.22,15.74,-14.38,-29.84,-60.2,-73.04
180.88,30.28,-38.52,-43.52,46.79,-15.13,-36.89,-54.18,222.42,28.73,-27.79,-51.67,39.04,-13.64,-33.18,-66.7,17.87,-22.31,-26.99,-65.17,-70.26
178.86,28.12,-35.15,-43.39,48.82,-13.09,-34.24,-57.49,222.62,30.18,-25.83,-60.42,40.04,-11.71,-31.21,-64.55,19.65,-27.31,-24.98,-71.61,-67.05
176.05,25.8,-32.33,-44.69,49.34,-11.71,-32.35,-57.81,221.31,29.33,-24.21,-65.42,39.18,-9.46,-29.79,-62.47,19.87,-24.42,-24.92,-76.52,-64.52
172.04,24.01,-30.27,-46.84,48.11,-11.19,-31.56,-53.64,217.29,26.19,-22.81,-64.45,36.98,-7.68,-29.66,-61.13,18.14,-15.53,-27.01,-77.33,-63.45
166.82,22.86,-28.46,-48.25,45.68,-10.75,-31.42,-47.41,210.12,22.83,-21.92,-58.1,34.44,-6.61,-30.48,-60.5,15.31,-6.78,-30.06,-74.23,-62.83
159.79,21.85,-26.93,-46.91,42.57,-10.15,-31.31,-40.27,199.45,19.5,-21.74,-48.32,31.56,-5.65,-31.23,-60.3,11.61,0.6,-33.31,-67.62,-63.02
150.94,21.24,-27.42,-43.29,39.29,-9.25,-30.62,-33.63,186.35,16.38,-21.26,-37.2,28.59,-4.59,-30.99,-59.43,7.53,5.75,-35.6,-59.22,-63.33
141.65,21.23,-28.61,-38.26,36.71,-7.6,-28.77,-30.25,173.44,14.58,-19.94,-28.7,26.59,-3.5,-29.87,-57.86,4.27,3.63,-35.27,-50.61,-62.54
132.96,21.26,-29.03,-33.27,35.66,-5.06,-25.69,-31.32,162.8,14.16,-17.38,-25.43,25.83,-2.24,-27.1,-55.62,2.67,-4.9,-32.04,-46.23,-59.77
124.56,20.5,-28.55,-29.11,35.43,-2.25,-21.97,-34.96,154.49,14.03,-13.76,-26.9,25.94,-0.5,-22.89,-52.86,2.13,-13.5,-27.03,-46.44,-56.22
116.81,19.41,-26.93,-26.1,35.0,-0.09,-18.49,-38.41,148.08,13.33,-8.3,-31.74,26.0,1.5,-18.59,-50.01,1.91,-19.47,-21.65,-48.49,-53.85
109.31,17.42,-24.68,-25.04,34.47,1.14,-15.99,-40.46,143.55,11.99,-1.54,-37.55,25.92,3.59,-14.87,-47.17,1.99,-22.6,-16.69,-51.49,-51.47
102.47,14.33,-23.03,-26.04,33.23,1.05,-14.39,-38.93,139.47,10.35,0.57,-40.87,25.4,5.72,-11.59,-44.61,1.34,-18.4,-13.52,-54.15,-48.66
95.22,10.69,-22.78,-28.19,30.06,-0.06,-13.39,-33.53,133.78,8.2,1.24,-38.63,23.52,7.57,-8.99,-42.47,-1.06,-8.38,-12.33,-54.78,-45.86
87.3,6.95,-22.64,-29.46,25.38,-1.25,-12.59,-26.19,127.16,5.87,-0.67,-31.2,20.53,8.66,-7.3,-40.34,-4.57,1.06,-12.21,-51.51,-43.06
79.38,4.08,-22.04,-29.46,20.25,-2.44,-11.86,-19.55,119.84,3.62,-3.62,-20.76,17.18,9.12,-6.31,-39.05,-8.5,8.65,-12.86,-45.15,-40.46
71.47,2.48,-21.01,-27.89,15.39,-3.14,-11.01,-15.41,110.97,1.82,-5.05,-9.73,14.06,9.11,-5.92,-38.63,-12.19,13.64,-13.81,-36.71,-38.34
63.07,1.09,-18.15,-24.18,12.31,-2.32,-9.58,-15.1,101.57,1.61,-3.76,-1.48,11.86,8.83,-5.96,-37.77,-14.54,11.57,-13.34,-29.49,-36.19
55.61,0.43,-16.54,-19.62,11.74,0.02,-7.08,-18.47,94.81,3.13,-1.84,0.63,11.48,9.03,-5.73,-36.5,-14.5,3.91,-10.88,-25.4,-34.11
50.37,0.85,-15.71,-15.79,12.74,2.64,-4.3,-24.15,92.56,5.68,-0.69,-4.2,12.73,9.69,-5.76,-36.02,-12.93,-3.85,-7.71,-23.93,-32.04
46.35,1.13,-14.76,-13.46,13.69,4.95,-1.71,-29.12,93.58,7.82,0.99,-13.16,14.9,10.76,-6.15,-35.75,-11.18,-8.8,-4.59,-25.59,-29.69
42.38,0.42,-13.21,-12.05,13.88,6.82,0.85,-31.13,95.84,9.55,0.79,-22.94,17.32,11.69,-6.69,-34.7,-9.88,-10.67,-1.43,-30.04,-26.57
38.99,-1.18,-12.86,-12.2,12.77,7.67,2.83,-29.15,96.19,9.32,-0.95,-29.21,19.16,12.88,-7.22,-33.61,-9.79,-4.48,0.21,-35.43,-23.67
36.32,-2.1,-14.37,-12.97,10.51,7.86,3.69,-24.15,92.08,7.56,-3.13,-29.25,19.85,13.7,-8.42,-33.07,-11.22,7.31,-0.06,-37.42,-22.37
33.31,-2.7,-15.88,-12.97,8.11,7.83,3.81,-17.46,84.44,5.57,-5.43,-24.13,19.7,13.93,-9.99,-33.26,-13.68,18.21,-1.32,-35.49,-22.21
29.03,-3.49,-16.38,-11.66,5.88,7.91,3.46,-10.53,75.26,3.19,-7.24,-15.52,18.92,13.84,-11.29,-34.5,-16.6,27.16,-3.18,-30.79,-22.96
24.14,-4.1,-15.6,-8.92,4.11,8.4,3.28,-4.63,65.82,0.66,-8.23,-6.32,17.7,13.35,-11.96,-36.45,-19.1,32.76,-5.27,-24.05,-25.21
19.42,-3.95,-13.7,-4.96,3.54,9.86,3.7,-3.12,58.38,-0.75,-8.32,0.46,16.85,12.45,-11.86,-37.99,-19.77,30.11,-6.11,-17.49,-26.42
15.81,-3.45,-11.1,-1.17,4.45,12.15,4.92,-7.98,54.06,-0.3,-7.21,2.15,17.29,11.78,-10.65,-38.81,-18.07,21.0,-5.24,-13.82,-25.62
13.55,-2.83,-7.73,1.13,6.73,14.63,6.7,-15.97,52.24,0.4,-5.11,-1.53,18.68,11.45,-8.66,-39.2,-14.92,11.47,-3.44,-13.83,-23.81
12.27,-2.63,-4.45,1.98,9.31,17.08,8.52,-23.3,52.23,0.85,-2.81,-8.79,20.28,11.2,-6.28,-39.12,-11.51,4.69,-1.05,-17.08,-21.64
11.17,-3.09,-2.42,2.09,11.42,19.26,9.74,-28.11,53.49,1.23,-1.2,-16.94,21.34,10.59,-4.0,-38.2,-8.47,0.8,1.67,-21.66,-18.99
9.71,-4.76,-2.91,1.45,11.97,20.06,9.95,-28.47,54.4,0.45,-0.21,-21.86,20.84,9.89,-1.81,-36.67,-7.6,4.5,3.38,-25.75,-16.77
7.34,-7.07,-5.32,0.4,10.32,19.53,9.36,-24.93,53.82,-1.37,0.39,-20.72,18.63,8.85,-0.26,-34.86,-9.66,13.76,3.87,-26.82,-15.57
4.42,-9.46,-8.7,-0.19,7.23,18.59,8.75,-18.59,51.77,-3.47,-0.93,-14.61,16.16,7.4,0.58,-32.6,-13.5,22.86,4.15,-24.46,-15.68
1.49,-11.38,-12.99,-0.39,3.49,17.2,8.26,-11.47,47.48,-6.29,-2.75,-5.19,13.74,6.04,0.87,-29.34,-17.85,30.52,4.22,-19.69,-16.31
-0.77,-11.91,-17.14,-0.93,0.34,15.48,7.8,-5.19,41.17,-8.99,-3.79,4.47,11.49,4.93,0.94,-25.84,-21.57,35.28,4.19,-13.37,-16.74
-2.51,-11.53,-18.7,-1.77,-0.95,14.49,7.87,-0.83,34.72,-10.41,-3.52,10.39,10.27,3.93,0.86,-22.62,-23.31,32.2,4.96,-7.43,-16.22
-3.65,-11.38,-17.03,-2.07,0.45,14.25,8.43,-1.34,29.79,-10.18,-2.1,10.9,10.04,3.58,1.64,-19.78,-22.28,22.65,6.83,-4.53,-14.35
-4.03,-11.39,-14.25,-1.19,3.81,14.19,9.04,-6.36,26.69,-9.11,-0.11,6.9,10.12,4.42,3.24,-17.32,-19.43,12.71,8.84,-5.43,-11.59
-3.81,-11.35,-11.56,0.22,7.98,13.99,9.24,-12.33,24.57,-8.46,1.81,0.21,9.96,6.14,5.34,-14.66,-15.87,5.46,10.53,-8.9,-8.84
-3.1,-11.19,-9.28,1.1,12.13,13.84,8.72,-17.1,23.07,-8.28,3.32,-7.14,9.58,8.37,7.48,-12.29,-12.34,1.7,11.68,-14.05,-6.46
-2.95,-11.23,-9.44,0.81,14.65,12.77,7.13,-18.17,21.53,-9.35,3.85,-11.9,8.84,10.78,9.42,-10.41,-10.31,6.14,11.13,-18.47,-5.01
-4.24,-11.37,-11.86,0.34,14.83,11.05,4.44,-15.06,18.98,-10.98,3.65,-11.18,7.21,12.15,10.23,-9.34,-10.37,16.07,8.78,-19.12,-4.29
-6.44,-11.22,-15.16,1.02,13.69,9.36,1.32,-9.85,15.41,-12.49,3.57,-5.59,5.21,12.17,9.97,-9.06,-11.78,25.18,5.78,-16.39,-4.68
-8.85,-10.52,-18.58,3.05,11.26,7.5,-1.88,-4.72,10.44,-13.86,6.37,3.24,3.07,11.43,8.94,-9.68,-14.04,32.55,2.21,-11.68,-6.19
-11.34,-9.27,-21.5,6.06,8.41,5.88,-4.76,-0.82,5.02,-14.84,11.55,12.97,1.26,10.45,7.76,-10.74,-16.31,37.11,-1.13,-7.46,-8.19
-14.17,-7.41,-21.85,9.68,7.28,5.57,-6.18,0.4,1.04,-14.66,12.67,19.66,0.85,8.93,6.58,-11.2,-16.62,34.09,-2.59,-3.44,-8.58
-16.58,-5.86,-19.25,12.25,8.55,6.34,-6.44,-1.72,-0.39,-13.18,12.14,20.27,2.61,7.31,5.87,-10.94,-14.43,24.58,-2.25,-1.11,-7.75
-17.33,-4.26,-14.54,12.84,11.73,7.41,-6.45,-6.54,0.96,-10.15,10.09,15.24,5.47,5.94,5.4,-10.84,-10.8,14.46,-1.2,-1.2,-6.31
-16.34,-3.04,-8.22,11.69,15.85,8.65,-6.37,-11.09,3.82,-7.84,6.83,6.65,7.56,4.86,4.55,-10.33,-6.66,6.97,0.2,-3.52,-4.36
-14.83,-2.45,-2.07,9.93,19.91,10.01,-6.18,-13.99,6.94,-6.56,3.3,-3.09,8.71,4.5,3.19,-10.04,-2.66,3.02,1.72,-7.5,-2.05
-13.47,-2.51,1.01,8.08,22.52,10.62,-6.42,-13.92,8.52,-7.12,-0.21,-10.05,8.66,5.15,1.91,-10.51,-0.47,7.47,2.18,-11.08,-0.48
-12.55,-2.23,0.48,6.88,23.08,10.37,-7.16,-9.84,6.51,-9.63,-3.54,-11.32,7.39,5.71,0.44,-11.48,-0.83,17.8,1.41,-11.38,-0.04
-12.33,-1.53,-1.61,6.21,22.19,9.88,-7.77,-3.57,1.28,-12.66,-5.89,-7.53,5.01,5.56,-1.45,-12.05,-3.1,27.54,0.39,-7.98,-0.31
-13.72,-0.97,-4.91,6.28,20.33,9.01,-7.89,3.19,-5.66,-15.78,-5.41,-0.58,1.96,5.08,-3.43,-12.14,-6.59,35.26,-1.05,-1.71,-1.0
-16.15,0.3,-8.6,7.37,18.21,8.07,-7.36,8.33,-12.95,-18.94,-2.98,7.34,-0.83,4.3,-5.41,-11.87,-9.97,39.98,-2.91,6.05,-1.84
-18.32,2.68,-10.51,9.55,17.22,8.08,-5.85,10.1,-18.72,-19.78,-1.81,12.76,-2.4,2.93,-7.44,-10.83,-11.3,36.87,-3.84,12.3,-1.66
-19.63,4.71,-9.94,12.64,17.8,8.89,-3.43,8.28,-22.63,-18.89,-0.39,12.85,-2.78,2.25,-8.46,-8.8,-10.46,27.43,-3.38,14.54,-0.57
-20.36,5.33,-7.25,15.6,19.12,9.72,-0.83,4.44,-25.1,-17.78,2.16,7.99,-2.64,2.85,-8.25,-6.06,-8.43,17.75,-2.12,13.25,0.76
-20.69,4.94,-3.8,17.13,20.71,10.54,1.54,0.04,-26.2,-16.29,3.65,0.17,-1.88,4.39,-7.36,-3.35,-5.87,11.47,-0.35,9.25,2.28
-20.82,3.47,-0.08,15.84,22.12,11.23,3.35,-2.81,-26.45,-14.03,4.06,-8.43,-0.98,6.31,-6.69,-0.77,-3.38,8.44,1.65,4.08,4.19
-20.33,1.91,3.06,12.0,22.41,11.0,3.98,-2.15,-26.41,-12.96,2.75,-14.66,-0.8,7.89,-7.0,0.72,-2.43,13.1,1.8,0.91,5.47
-20.86,0.29,4.45,7.63,20.93,10.34,3.68,2.57,-26.91,-13.76,0.27,-15.36,-1.69,8.5,-8.4,1.59,-3.21,22.96,0.14,1.12,6.04
-22.43,-1.04,4.29,5.25,18.38,9.81,2.42,9.12,-28.21,-14.67,-2.09,-11.1,-3.2,7.85,-10.47,2.08,-4.93,32.05,-2.17,3.04,6.28
-23.87,-1.27,3.51,4.6,15.7,9.4,0.51,14.96,-29.88,-15.45,-4.83,-3.61,-4.65,6.1,-12.45,2.1,-7.24,39.25,-4.83,6.31,5.87
-25.09,-0.28,2.64,5.08,13.31,9.25,-1.42,17.96,-32.08,-15.85,-7.55,4.53,-5.62,3.9,-13.88,1.63,-9.39,43.56,-7.13,11.8,4.91
-25.95,1.99,2.07,7.49,11.94,9.99,-2.32,17.62,-34.37,-15.33,-8.76,9.58,-5.57,1.69,-14.58,0.93,-10.39,40.04,-7.29,17.76,3.82
-25.35,4.81,1.85,10.48,12.12,11.39,-1.93,14.06,-34.45,-13.67,-8.25,8.95,-4.58,0.23,-13.87,0.5,-10.1,30.21,-5.14,19.66,3.41
-23.53,7.19,2.58,12.41,13.64,12.63,-1.05,8.6,-31.88,-11.74,-6.15,3.19,-3.13,-0.16,-12.26,0.51,-8.83,20.03,-2.11,16.47,3.8
-21.5,9.01,4.43,12.43,15.28,13.37,-0.27,3.38,-28.29,-9.5,-3.14,-5.26,-2.09,0.11,-10.47,1.0,-7.37,12.22,0.86,10.82,5.07
-20.0,9.79,7.1,11.55,15.96,13.26,0.43,1.22,-25.35,-7.35,-0.95,-13.61,-2.05,0.51,-9.08,2.93,-6.27,6.95,3.41,4.49,6.97
-18.9,9.47,8.66,9.89,14.99,11.6,0.63,2.89,-24.13,-6.59,-0.44,-18.49,-3.23,1.13,-8.11,5.21,-6.96,9.22,4.14,-0.28,9.19
-18.75,9.14,8.25,8.28,12.0,8.66,0.35,8.54,-25.93,-6.96,-1.66,-17.53,-5.53,1.15,-7.84,7.41,-9.91,16.71,3.16,-0.8,11.09
-20.07,9.2,7.25,7.75,7.55,5.86,0.12,16.34,-30.27,-8.13,-3.84,-11.3,-8.63,0.16,-8.24,9.56,-14.04,23.33,1.9,2.9,12.47
-22.78,9.36,5.29,8.66,2.83,3.56,0.37,24.18,-35.69,-10.21,-5.51,-1.54,-12.32,-1.33,-8.51,11.3,-18.88,28.05,0.77,9.51,12.74
-27.07,9.01,2.32,10.9,-1.39,1.75,1.42,30.11,-40.49,-11.84,-5.73,9.2,-16.0,-3.0,-8.14,12.6,-23.83,30.22,0.26,17.58,11.94
-32.01,9.2,0.91,13.93,-3.98,1.37,3.37,32.51,-44.06,-11.95,-4.01,16.85,-18.55,-4.88,-7.17,13.93,-27.42,24.75,1.7,24.17,11.06
-36.02,9.59,1.73,16.55,-4.3,2.23,6.24,31.45,-46.13,-11.11,-0.23,18.44,-19.42,-6.18,-5.29,16.05,-29.05,13.2,5.03,26.12,10.75
-38.22,10.11,4.56,18.17,-2.61,3.57,9.67,28.45,-46.07,-9.87,2.56,14.38,-19.03,-7.02,-3.02,18.35,-29.11,1.43,9.24,23.0,11.29
-38.98,10.26,9.3,19.19,-0.1,5.38,13.4,25.16,-44.34,-9.01,3.71,6.52,-18.4,-7.61,-0.92,20.07,-28.29,-7.49,13.39,16.6,12.0
-38.97,9.74,15.12,20.04,2.44,7.18,16.64,22.91,-40.77,-8.53,3.53,-2.66,-17.91,-8.41,0.26,20.86,-27.15,-13.47,16.9,8.97,13.11
-38.85,8.49,20.27,20.61,3.67,7.71,18.63,23.63,-36.7,-8.82,2.05,-9.36,-18.58,-9.6,0.62,20.69,-27.44,-11.73,18.18,2.54,13.79
-38.64,7.92,20.59,20.87,3.05,6.81,19.35,27.5,-34.16,-9.54,0.43,-10.28,-20.58,-11.28,0.05,19.78,-29.43,-4.75,17.36,0.69,13.97
-38.65,8.23,18.02,21.85,0.75,5.15,19.09,33.06,-34.4,-10.82,0.83,-6.0,-23.64,-13.63,-1.04,18.69,-32.67,1.52,15.48,4.22,13.64
-39.01,8.84,15.12,24.0,-2.6,3.04,18.35,39.11,-37.76,-13.07,2.93,1.92,-26.97,-16.34,-1.61,17.8,-36.83,5.94,12.99,11.33,12.58
-39.44,9.98,13.08,26.86,-5.92,1.05,18.03,44.69,-43.0,-14.79,1.76,10.93,-29.71,-19.1,-1.4,17.55,-40.76,8.03,10.92,19.55,11.51
-40.59,11.14,12.15,30.38,-8.15,0.15,18.85,46.94,-47.9,-14.65,0.55,17.21,-31.16,-21.56,-0.54,18.33,-42.76,2.8,10.92,26.25,11.43
-41.76,11.96,13.18,33.82,-8.91,0.66,21.17,44.75,-50.83,-13.18,0.19,17.99,-30.97,-22.97,1.51,19.97,-42.76,-7.93,13.21,28.67,12.06
-42.2,12.39,15.3,36.24,-8.21,1.67,24.28,39.45,-51.35,-11.58,0.15,13.59,-29.87,-22.96,4.65,21.99,-41.86,-18.74,16.69,27.29,12.87
-41.62,12.35,17.81,36.87,-7.05,2.67,27.34,33.33,-49.97,-10.53,0.03,6.31,-28.67,-21.72,8.22,23.94,-40.92,-27.06,20.43,23.84,14.11
-39.79,12.11,20.59,35.4,-5.79,3.55,29.7,28.97,-47.88,-10.21,-0.22,-1.19,-27.83,-19.72,11.48,25.63,-40.13,-32.38,23.76,18.3,15.46
-37.45,11.25,22.27,32.42,-6.0,3.31,30.61,28.19,-46.6,-11.41,-0.7,-5.46,-27.83,-17.41,13.94,26.81,-40.57,-29.55,25.04,13.15,15.97
-35.53,10.73,22.1,29.36,-8.34,1.9,29.65,30.8,-46.2,-14.05,-1.39,-4.07,-28.53,-15.66,14.75,27.14,-42.66,-21.31,24.09,11.74,15.43
-34.56,10.69,20.67,27.56,-11.8,0.21,27.84,34.9,-46.61,-16.33,-2.55,1.96,-29.45,-14.79,14.11,26.65,-45.4,-13.36,22.23,14.08,14.0
-34.41,11.38,18.55,26.36,-15.32,-1.23,26.02,38.72,-48.68,-18.9,-3.28,10.76,-30.48,-14.4,13.03,25.4,-48.5,-6.67,20.06,19.98,11.71
-35.28,12.59,15.87,25.67,-18.19,-2.43,24.7,41.17,-51.7,-20.56,-3.03,19.79,-31.06,-14.31,12.1,23.73,-51.38,-2.52,18.17,27.75,9.17
-37.31,13.76,14.29,26.0,-19.62,-2.69,24.6,40.67,-54.13,-20.02,-0.73,25.35,-30.37,-14.39,11.65,22.72,-52.52,-6.39,18.02,34.24,7.28
-39.44,14.32,14.16,27.1,-19.18,-1.96,25.7,36.67,-54.73,-17.71,2.81,25.03,-28.61,-13.88,12.25,22.42,-51.5,-16.15,19.71,36.36,6.91
-40.87,14.7,15.23,28.76,-17.2,-0.58,27.08,30.99,-53.5,-14.85,4.3,19.37,-26.33,-12.51,13.93,22.7,-48.9,-26.06,22.21,34.27,7.4
-42.08,14.75,17.43,30.19,-14.72,0.64,28.0,25.52,-50.42,-12.46,5.27,10.53,-23.76,-10.48,16.03,22.93,-45.49,-33.71,24.62,28.91,8.45
-43.14,14.13,19.98,30.9,-12.47,1.29,28.08,21.93,-46.13,-9.98,5.48,1.25,-21.23,-8.39,17.72,22.94,-42.11,-38.51,26.24,22.03,10.12
-43.07,12.96,21.18,30.03,-11.34,0.68,26.93,21.9,-42.6,-8.99,4.36,-5.06,-19.19,-6.16,18.4,22.19,-39.73,-35.08,25.37,15.92,11.4
-42.4,11.61,21.05,28.41,-11.75,-0.67,24.64,25.41,-40.2,-9.46,2.16,-6.01,-17.96,-4.62,17.03,20.7,-38.47,-26.25,21.89,13.59,11.53
-41.94,10.4,20.78,27.42,-13.01,-1.97,21.68,30.43,-39.32,-10.12,0.1,-2.1,-17.26,-4.12,13.71,18.89,-37.83,-17.92,16.79,14.83,10.74
-41.21,10.13,19.18,27.37,-14.65,-3.18,18.44,35.17,-40.3,-11.12,-0.43,5.29,-16.74,-4.27,9.65,16.81,-37.8,-11.11,10.7,19.19,9.17
-39.76,11.16,16.23,27.78,-15.96,-4.08,15.26,37.89,-42.34,-12.11,-0.82,13.51,-15.93,-4.93,5.64,15.13,-37.78,-7.12,4.64,26.69,7.11
-38.55,12.65,14.77,28.39,-15.89,-3.47,12.95,36.99,-43.62,-12.15,-1.18,18.75,-14.38,-5.94,2.4,14.53,-36.65,-11.31,0.92,35.07,5.85
-38.34,13.47,15.66,27.77,-13.95,-1.68,11.84,32.58,-42.14,-11.32,-0.97,18.59,-11.74,-6.5,0.71,15.19,-33.95,-21.27,0.15,39.74,6.06
-38.98,13.49,18.21,25.41,-10.97,0.39,11.92,26.85,-38.39,-10.42,0.09,13.71,-8.37,-6.1,0.74,16.65,-30.45,-31.27,1.34,39.07,6.92
-38.87,13.32,21.83,22.47,-7.96,2.31,12.51,21.79,-34.38,-9.29,-0.06,6.05,-5.55,-5.68,1.63,18.74,-26.59,-38.3,3.23,34.77,7.96
-36.98,13.42,25.17,19.78,-5.04,3.69,12.97,18.62,-31.18,-8.62,-1.63,-2.47,-3.89,-5.83,2.62,21.25,-22.85,-41.97,4.91,28.6,9.28
-33.77,13.77,26.12,17.29,-3.28,3.74,12.67,18.77,-29.63,-8.97,-3.44,-8.53,-3.66,-5.96,3.23,22.81,-20.77,-37.43,4.74,22.12,9.9
-31.69,13.48,24.43,15.48,-3.43,2.81,11.77,22.53,-31.15,-9.76,-4.76,-9.12,-4.86,-6.59,2.74,23.36,-21.07,-27.45,3.14,19.26,10.66
-31.12,13.04,20.76,14.81,-4.78,1.92,11.09,28.42,-35.69,-9.96,-5.95,-4.7,-7.17,-7.94,1.27,23.07,-23.05,-17.6,1.18,20.68,11.56
-31.1,12.61,16.03,15.39,-6.77,1.27,10.77,34.5,-41.52,-9.98,-7.16,3.12,-10.34,-9.97,-0.46,22.12,-26.31,-9.27,-0.88,25.8,12.01
-30.65,12.87,11.4,17.17,-8.94,0.65,10.7,38.88,-46.86,-10.17,-7.88,11.95,-13.63,-12.4,-1.86,21.23,-30.04,-4.31,-2.75,32.68,11.83
-30.84,13.38,8.23,20.15,-10.2,0.61,10.77,40.71,-48.99,-8.68,-7.68,18.33,-15.86,-15.09,-2.84,21.47,-32.3,-8.44,-3.03,37.96,12.09
-31.97,13.32,6.77,22.22,-9.62,1.03,11.26,38.3,-46.47,-5.02,-6.25,19.58,-15.84,-16.95,-2.43,22.54,-32.15,-19.04,-1.36,38.49,13.28
-33.29,13.03,6.56,22.14,-8.01,1.61,12.03,33.09,-41.6,-1.15,-3.68,16.02,-14.71,-17.37,-0.36,24.37,-30.26,-29.74,1.71,34.7,14.78
-34.33,12.42,7.05,20.52,-5.83,2.55,13.08,27.98,-37.55,1.61,-0.93,9.19,-13.83,-16.41,2.77,26.02,-27.59,-36.91,5.43,28.27,16.35
-35.14,11.11,7.76,18.72,-3.73,3.75,13.77,24.04,-34.46,3.54,1.43,1.25,-12.98,-14.66,5.97,26.9,-24.96,-40.54,9.08,20.41,18.55
-35.58,9.21,7.4,16.93,-3.24,4.25,13.33,22.37,-32.95,3.39,2.8,-4.08,-12.11,-12.56,8.73,27.14,-23.79,-36.14,10.43,14.14,20.21
-36.15,7.41,5.69,15.0,-4.71,4.11,11.51,23.66,-33.76,0.76,4.6,-3.55,-11.94,-10.96,10.25,27.25,-24.38,-26.58,9.52,11.66,20.53
-36.65,6.25,3.09,13.23,-7.17,3.99,9.25,26.87,-37.13,-3.44,8.32,1.98,-12.82,-10.23,10.65,26.38,-25.64,-17.0,7.73,12.92,19.5
-36.62,6.44,-0.07,12.29,-9.81,3.92,7.4,31.07,-42.47,-7.54,8.74,10.84,-14.09,-10.14,10.64,24.87,-27.33,-8.37,5.69,17.31,17.44
-36.82,6.86,-3.38,12.08,-11.78,4.03,6.0,33.45,-47.54,-9.92,6.28,20.58,-14.98,-10.14,10.68,22.99,-28.71,-2.3,4.12,23.58,15.2
-37.4,7.07,-5.31,12.4,-12.03,5.32,5.66,31.6,-50.37,-10.48,4.77,27.18,-14.65,-10.04,11.37,21.38,-28.45,-4.77,4.4,28.82,13.65
-37.43,6.71,-4.98,12.47,-10.48,7.47,6.3,26.07,-50.53,-9.83,4.8,27.66,-13.41,-9.27,13.28,20.34,-26.65,-13.52,6.41,30.42,14.18
-37.07,5.68,-2.34,11.34,-7.96,9.59,7.15,18.94,-48.57,-8.35,6.54,22.55,-12.23,-7.51,15.78,19.93,-24.07,-22.99,8.93,28.51,16.0
-36.52,4.49,1.48,8.7,-5.33,10.88,7.59,12.38,-44.54,-6.33,9.82,14.16,-11.39,-4.97,18.05,19.85,-21.25,-30.23,11.14,23.41,18.31
-36.31,2.64,6.27,5.49,-3.42,11.35,7.35,8.14,-39.05,-4.24,13.52,5.03,-10.56,-2.13,19.31,19.98,-18.57,-34.24,12.57,16.36,20.08
-35.9,0.48,10.62,2.37,-3.05,10.57,6.04,7.84,-34.07,-3.82,16.08,-1.53,-10.78,0.67,19.36,19.65,-17.3,-29.59,11.73,10.02,20.32
-35.79,-1.44,12.84,0.31,-4.24,9.03,4.35,11.32,-32.13,-4.61,16.73,-2.59,-12.27,2.7,18.24,18.66,-17.93,-19.33,9.15,7.14,19.65
-36.41,-3.41,12.57,-0.44,-6.42,7.44,2.66,16.86,-33.56,-5.29,16.41,1.7,-14.21,3.78,16.45,17.8,-19.81,-9.18,6.22,7.6,18.98
-37.27,-4.76,10.26,-0.15,-9.08,5.92,1.41,22.58,-37.17,-6.14,15.83,9.66,-16.12,3.75,14.37,17.15,-22.87,-0.49,3.43,11.36,17.98
-38.47,-5.07,5.76,1.34,-11.45,4.72,0.81,26.72,-40.56,-6.14,14.13,18.81,-17.54,2.84,12.86,16.51,-26.16,5.2,1.48,17.36,16.59
-39.98,-4.53,1.41,4.17,-12.61,4.7,1.45,27.51,-42.18,-4.56,11.48,25.06,-17.55,1.12,12.44,16.73,-27.89,2.45,1.95,22.82,15.75
-41.77,-4.26,-1.37,7.02,-12.18,5.58,3.33,24.57,-41.18,-1.88,10.22,25.56,-15.8,-0.08,13.31,18.0,-27.58,-6.36,4.59,24.89,15.04
-42.87,-4.73,-3.1,8.39,-10.65,6.83,5.89,19.47,-39.14,0.58,11.79,20.67,-12.9,0.41,15.24,19.59,-25.91,-15.4,8.08,22.73,14.69
-42.12,-4.5,-3.58,8.51,-8.76,8.39,8.77,14.33,-37.09,2.24,11.63,12.25,-10.16,1.47,17.25,20.73,-23.56,-21.48,11.72,18.5,15.22
-40.09,-3.65,-2.94,7.58,-6.97,10.21,11.1,10.61,-35.01,2.57,9.65,2.67,-8.15,2.74,18.77,21.44,-21.23,-24.41,14.95,13.24,16.71
-37.45,-2.83,-2.73,5.27,-6.38,11.34,12.17,9.7,-34.02,1.43,6.98,-4.2,-7.62,4.3,19.57,21.27,-20.48,-18.84,15.89,8.61,17.83
