Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-15.72,15.12,-10.84,6.94,0.16,-11.75,-10.0,-6.53,27.62,-10.53,5.06,-10.31,7.07,24.15,-4.88,-6.65,1.96,-2.51,-5.44,-7.24,14.19
-13.81,16.62,-10.69,6.69,-1.61,-13.35,-11.61,-6.17,25.19,-12.72,6.72,-5.24,6.98,24.0,-7.25,-11.1,0.55,4.46,-8.57,-3.24,13.88
-13.7,16.72,-9.69,7.39,-4.28,-15.42,-13.06,-5.32,20.29,-16.15,8.06,3.66,5.71,23.71,-9.19,-13.17,-1.7,12.08,-11.76,3.97,11.55
-12.93,17.58,-11.76,9.08,-6.59,-17.79,-14.04,-5.03,15.0,-20.8,12.36,13.05,4.12,23.1,-10.07,-11.99,-4.1,16.24,-14.11,9.96,8.6
-14.13,18.21,-12.57,11.56,-7.3,-18.67,-13.44,-4.9,12.87,-20.13,12.77,17.18,3.05,21.08,-9.83,-11.06,-4.95,12.41,-13.78,13.54,8.13
-15.49,17.09,-11.37,14.48,-5.98,-18.15,-11.19,-2.71,13.19,-17.75,9.85,14.0,2.91,18.75,-8.85,-10.02,-4.17,4.67,-11.31,12.82,9.45
-14.56,17.58,-10.59,15.8,-2.78,-16.89,-9.06,-6.98,15.24,-15.6,7.38,6.2,4.09,17.64,-7.52,-8.66,-1.7,-3.1,-8.18,10.45,11.58
-14.33,16.12,-7.67,16.58,1.21,-14.66,-6.5,-10.9,17.86,-13.54,3.38,-4.61,5.91,17.22,-6.76,-5.09,1.64,-10.08,-4.83,5.67,13.65
-14.4,16.59,-4.05,15.86,4.01,-13.21,-4.94,-17.67,20.22,-11.91,1.04,-14.14,7.47,17.79,-6.55,-3.0,4.73,-13.09,-2.44,1.58,16.43
-14.73,17.52,-0.94,13.12,4.41,-13.48,-5.12,-20.81,21.86,-10.41,-3.06,-18.76,8.14,18.11,-7.37,-2.41,6.1,-8.86,-2.74,1.25,18.34
-13.83,19.62,2.42,10.56,3.74,-13.76,-6.64,-20.35,21.53,-10.16,-7.51,-17.97,7.67,17.54,-9.69,-2.71,6.05,-2.8,-5.06,3.25,18.31
-14.39,18.91,2.66,7.97,1.87,-14.36,-9.14,-18.54,20.16,-11.73,-4.75,-11.9,6.69,16.98,-12.35,-2.72,5.04,4.2,-8.55,6.77,17.38
-13.71,18.98,-2.26,6.0,-0.42,-15.29,-11.85,-15.77,19.32,-12.28,-0.12,-2.68,6.07,16.08,-15.16,-6.55,3.82,11.82,-12.94,10.65,16.28
-11.75,19.73,-6.22,5.59,-2.29,-15.27,-13.41,-12.86,18.57,-11.8,1.14,5.28,6.08,15.04,-17.79,-12.51,3.54,16.53,-17.06,14.46,14.96
-11.13,20.76,-4.58,6.92,-2.31,-13.91,-13.45,-10.51,18.62,-9.76,-2.33,7.75,6.71,14.27,-19.79,-15.61,5.01,13.93,-19.1,15.36,13.17
-10.23,20.32,-1.26,9.41,0.58,-11.27,-12.16,-11.43,19.18,-8.29,-6.32,3.84,7.72,14.68,-20.4,-16.89,8.2,8.39,-19.09,13.49,11.62
-8.91,20.84,1.87,10.85,4.56,-9.03,-10.42,-13.82,20.28,-7.16,-7.59,-5.28,8.89,15.86,-20.1,-15.99,11.8,2.41,-17.99,8.61,10.41
-7.97,21.31,7.41,11.06,7.79,-6.75,-8.07,-12.29,21.22,-7.42,-6.24,-18.0,9.39,16.93,-19.9,-13.89,15.02,-4.01,-15.97,0.56,9.95
-6.81,22.08,11.51,10.69,10.28,-4.36,-5.78,-9.44,20.91,-9.76,-0.75,-29.94,9.19,18.41,-19.78,-13.53,17.21,-7.45,-13.74,-7.77,9.03
-5.39,22.6,10.7,10.67,12.26,-2.7,-4.08,-8.9,21.49,-11.41,-0.73,-36.22,8.56,19.97,-20.11,-16.04,18.4,-3.17,-12.94,-11.0,8.39
-5.75,21.05,8.53,9.53,13.13,-1.45,-3.18,-7.06,22.51,-14.4,-1.12,-34.79,7.02,20.9,-21.07,-15.61,17.75,3.83,-13.63,-10.98,5.26
-8.06,19.44,5.43,7.99,11.17,-1.03,-2.55,-2.11,24.06,-18.42,-5.13,-27.51,4.72,20.12,-23.01,-13.38,15.22,11.83,-15.23,-4.72,1.63
-10.52,21.51,1.31,6.93,7.13,-1.19,-1.88,4.21,23.57,-23.18,-10.06,-17.45,2.53,18.7,-25.11,-14.36,11.91,20.44,-17.15,3.95,-0.94
-13.1,24.14,-2.2,6.96,3.48,-0.67,-0.73,6.91,19.62,-25.98,-10.77,-7.68,0.43,17.25,-26.35,-17.52,9.09,25.7,-18.3,11.93,-1.94
-14.0,26.76,-4.16,7.68,2.19,1.31,1.06,4.05,15.16,-25.74,-10.66,-1.61,-1.05,15.64,-26.19,-19.08,8.15,22.87,-17.06,15.83,-1.07
-13.33,28.73,-4.18,7.93,3.27,3.88,3.19,1.61,12.83,-23.84,-12.46,-2.05,-1.24,14.59,-24.98,-18.71,8.92,15.73,-14.58,15.15,-0.4
-13.03,29.26,-3.5,6.08,4.9,6.17,4.95,0.55,12.33,-21.66,-10.62,-7.61,-0.23,15.05,-22.8,-16.12,10.71,7.99,-11.65,9.76,-0.57
-11.91,28.11,-1.14,1.94,7.24,8.26,5.94,-4.13,13.25,-18.92,-6.59,-15.55,1.77,16.54,-19.9,-12.1,13.31,0.69,-8.47,1.06,0.46
-12.05,26.19,2.65,-2.79,8.79,9.63,5.99,-6.84,14.26,-19.63,-2.0,-22.37,3.71,18.14,-17.0,-7.5,15.15,-3.27,-5.67,-8.0,2.31
-13.24,24.56,4.32,-5.75,8.98,9.45,4.6,-5.49,15.94,-20.51,-2.53,-25.29,5.1,19.4,-15.36,-5.41,15.42,0.23,-4.94,-13.02,3.25
-15.41,23.5,2.44,-5.64,7.71,7.73,1.71,-1.03,17.65,-20.01,-5.23,-23.35,5.3,19.73,-15.39,-5.19,14.26,6.55,-5.89,-13.09,3.49
-16.78,24.31,-2.5,-4.73,5.44,5.44,-1.86,5.16,17.36,-21.55,-5.37,-16.78,3.85,19.56,-16.04,-6.3,11.97,14.28,-7.83,-9.9,2.32
-18.37,23.47,-8.68,-3.06,2.73,3.38,-4.59,12.02,14.57,-23.62,-5.57,-6.5,1.78,18.97,-16.27,-6.9,8.78,22.52,-9.96,-4.35,-0.13
-19.74,22.44,-10.28,-0.78,0.39,0.94,-6.3,14.8,10.16,-29.92,-2.25,3.92,0.81,18.66,-15.61,-6.64,5.74,27.18,-11.38,1.62,-3.55
-19.95,20.02,-4.0,0.59,0.53,-0.25,-7.05,11.33,6.52,-32.77,4.8,9.52,-0.79,17.36,-14.51,-7.72,4.1,23.36,-11.1,5.21,-5.12
-18.38,19.91,-0.37,3.02,2.32,-0.56,-5.57,5.28,5.63,-30.89,5.36,9.86,-2.4,15.39,-12.26,-8.54,4.27,15.45,-8.83,5.87,-4.53
-16.24,22.53,-1.82,6.37,4.52,-1.09,-2.71,-1.3,6.69,-27.76,1.1,5.78,-3.53,13.19,-9.73,-5.24,5.38,6.32,-5.81,5.52,-2.17
-15.6,23.69,-3.39,8.49,6.29,-1.63,0.35,-6.16,9.3,-24.28,-1.59,-1.75,-3.96,11.21,-7.89,0.45,6.8,-2.91,-2.81,3.17,2.17
-15.42,23.21,-3.23,9.75,7.2,-2.15,2.66,-6.31,12.19,-21.75,-2.22,-10.05,-4.37,9.51,-7.53,4.19,7.57,-8.78,-1.02,0.56,5.94
-13.64,22.48,-2.75,11.3,6.11,-4.21,3.36,-3.81,14.33,-21.02,-2.34,-14.54,-5.39,8.0,-8.6,5.73,6.36,-7.63,-1.78,-0.11,8.21
-12.47,22.46,-2.87,12.07,3.06,-7.63,2.12,-2.08,15.04,-21.81,1.56,-12.76,-5.78,6.97,-10.77,5.25,3.86,-4.14,-4.24,3.07,9.29
-10.37,19.36,-3.78,12.19,-0.58,-10.94,-0.12,0.13,14.83,-24.65,4.06,-5.26,-5.78,6.18,-13.21,5.02,0.45,1.36,-7.56,8.79,10.09
-8.13,19.43,-5.05,11.9,-3.49,-13.67,-2.66,3.01,13.94,-25.78,-1.11,5.34,-5.39,4.96,-15.9,5.15,-2.89,7.93,-11.67,14.34,9.88
-8.45,20.73,-7.2,11.66,-6.37,-16.26,-5.01,6.24,10.92,-27.45,-2.54,16.27,-4.91,4.44,-17.33,5.82,-5.6,11.18,-15.1,19.95,9.24
-9.56,21.7,-9.36,12.5,-7.66,-17.92,-6.51,9.05,7.05,-27.51,-0.36,22.77,-4.44,4.07,-17.3,8.54,-6.69,6.6,-16.2,22.86,8.54
-10.3,23.37,-10.05,13.41,-7.31,-18.75,-7.44,10.11,4.29,-26.51,4.11,22.62,-4.18,3.73,-16.49,12.5,-6.4,-1.82,-15.7,22.36,8.45
-11.91,22.53,-7.64,14.19,-5.17,-18.0,-7.36,8.63,4.3,-24.51,6.08,17.46,-3.34,4.42,-14.53,16.07,-4.9,-10.23,-13.82,17.7,9.93
-14.7,20.06,-3.02,15.17,-2.42,-16.39,-6.57,3.54,6.96,-21.43,6.72,9.27,-2.23,5.66,-11.87,17.6,-3.17,-17.92,-10.68,11.59,13.84
-16.05,20.52,0.14,15.1,-0.93,-16.04,-5.72,0.57,10.39,-18.44,4.34,1.18,-1.52,6.71,-9.66,17.69,-2.33,-21.69,-7.62,6.05,17.37
-17.5,21.57,2.32,13.58,-1.43,-17.07,-5.55,0.89,13.01,-17.61,1.34,-1.81,-1.95,7.47,-8.26,17.23,-3.4,-18.15,-6.62,3.28,18.86
-19.49,22.44,5.56,11.74,-3.4,-17.9,-6.18,4.22,13.74,-19.51,-1.37,0.14,-3.77,6.96,-8.59,16.21,-5.65,-12.19,-7.36,5.36,19.4
-21.31,22.53,7.81,11.31,-5.86,-18.44,-6.84,11.42,12.15,-22.47,-4.72,5.21,-6.4,5.24,-10.64,14.95,-8.42,-4.87,-9.11,10.18,18.54
-22.09,21.08,3.69,12.57,-8.05,-19.55,-7.3,18.44,9.11,-24.56,-5.62,13.61,-8.64,4.14,-12.51,13.63,-11.21,3.49,-11.17,15.26,15.91
-23.33,19.41,-1.04,13.74,-10.38,-20.64,-7.29,22.04,4.61,-28.82,-1.51,22.83,-10.6,3.8,-12.82,13.87,-13.71,8.85,-12.59,21.23,12.68
-23.77,20.32,-1.04,15.07,-12.06,-21.37,-6.11,23.35,0.28,-30.02,-0.09,27.51,-12.31,2.38,-12.62,16.2,-14.96,6.01,-11.92,24.76,10.62
-24.48,21.12,1.55,17.75,-11.94,-21.08,-3.13,26.07,-3.58,-30.06,0.74,25.0,-13.31,1.15,-11.77,18.72,-15.03,-0.92,-9.64,24.51,8.53
-23.75,21.79,7.24,19.45,-9.51,-19.38,0.43,25.62,-5.55,-29.71,-0.39,16.56,-13.0,1.02,-10.33,20.57,-13.86,-8.37,-6.72,20.53,7.57
-23.22,21.0,16.2,19.49,-5.75,-16.41,3.63,20.31,-4.71,-28.59,-0.27,4.65,-11.42,1.98,-8.33,19.98,-11.49,-15.27,-3.57,13.71,8.3
-21.09,21.82,17.39,19.38,-2.64,-13.99,5.68,12.22,-2.18,-27.2,0.82,-6.09,-9.44,3.33,-6.25,18.43,-9.05,-18.32,-0.96,8.08,10.2
-19.14,20.59,13.75,18.8,-1.47,-12.83,6.73,11.83,-0.25,-27.0,-2.16,-11.63,-8.81,4.05,-5.29,19.95,-8.89,-14.59,-0.28,4.39,12.45
-20.12,17.5,8.76,18.53,-2.85,-12.23,7.07,18.27,0.74,-27.22,-5.27,-10.2,-9.52,4.22,-5.24,23.15,-10.53,-8.95,-0.65,2.27,12.32
-21.48,15.57,1.57,19.18,-5.61,-11.47,6.71,23.73,-0.35,-29.42,-3.17,-3.25,-11.5,4.4,-5.5,21.71,-13.22,-1.66,-1.6,4.36,11.02
-22.47,14.56,-3.18,20.63,-8.83,-9.76,5.95,27.2,-3.38,-33.35,-0.85,7.16,-14.28,4.07,-5.98,19.45,-16.85,6.41,-2.97,8.84,7.74
-23.59,13.09,-5.19,21.6,-12.35,-7.88,4.62,29.32,-6.57,-36.58,-0.65,18.16,-17.23,3.18,-6.33,20.12,-20.4,10.82,-3.98,15.81,4.2
-24.59,11.04,-5.84,23.04,-14.5,-5.65,4.29,33.52,-8.47,-38.31,-0.91,23.44,-19.07,2.53,-6.23,20.82,-21.69,7.96,-2.95,19.77,2.1
-24.44,11.24,-4.29,24.83,-14.59,-2.95,5.21,36.81,-8.93,-38.8,-5.35,21.03,-19.96,2.17,-5.92,22.73,-20.71,1.6,-0.72,19.49,1.74
-24.22,12.75,-0.76,26.9,-13.38,-0.04,6.4,32.23,-7.49,-39.03,-6.19,13.58,-19.81,3.25,-4.98,22.18,-18.41,-4.96,1.94,17.36,2.86
-24.3,12.53,3.93,28.24,-11.49,2.93,7.94,26.66,-4.02,-38.95,-5.44,3.28,-18.83,4.82,-3.86,22.06,-15.71,-11.34,4.8,12.59,4.3
-24.01,11.78,7.5,28.72,-9.5,5.15,9.26,23.33,0.2,-39.42,-4.91,-7.03,-17.45,6.25,-3.36,21.33,-13.69,-13.93,6.88,7.04,5.92
-24.16,11.54,11.83,28.7,-8.68,6.26,9.59,20.15,2.09,-40.51,-4.01,-13.6,-17.55,6.86,-4.19,17.96,-13.71,-9.2,6.79,6.06,7.79
-22.26,12.52,13.39,27.34,-8.15,6.64,9.01,19.02,0.88,-40.52,-5.97,-13.92,-18.34,6.48,-6.2,13.72,-14.9,-1.64,5.48,7.53,9.92
-18.41,15.65,11.76,26.08,-7.91,6.96,8.01,18.0,-1.85,-39.55,-14.28,-8.56,-19.74,4.96,-8.88,10.17,-16.41,7.58,3.56,11.23,11.75
-17.5,17.82,9.29,24.07,-9.44,7.05,6.47,17.82,-5.4,-38.83,-21.53,1.56,-21.4,3.38,-11.13,9.04,-18.42,17.11,1.14,17.0,12.2
-17.93,18.53,6.14,21.6,-11.28,6.87,4.38,18.43,-8.23,-37.14,-24.8,11.73,-22.15,2.03,-12.63,9.37,-19.94,22.41,-1.23,22.59,11.6
-18.37,18.66,4.28,19.18,-11.77,7.52,3.2,18.83,-9.61,-35.78,-21.45,17.07,-22.32,1.48,-12.56,10.24,-19.99,19.41,-1.71,24.34,9.66
-18.79,20.15,5.96,16.76,-11.39,9.0,3.62,16.82,-9.16,-36.59,-15.21,15.83,-21.64,1.4,-11.2,11.6,-19.15,12.25,-0.65,22.85,7.91
-19.89,21.72,9.23,14.76,-10.8,10.66,5.09,14.4,-7.5,-39.2,-9.13,9.51,-20.58,1.66,-9.26,16.51,-17.97,4.31,1.4,17.96,7.49
-21.41,19.37,12.63,14.11,-10.1,12.44,7.27,9.85,-4.8,-37.83,-7.01,1.29,-20.01,1.63,-6.76,22.88,-16.22,-2.98,4.46,11.81,9.64
-21.04,17.23,13.36,13.86,-9.33,13.47,9.1,9.46,-2.96,-35.08,-8.76,-6.6,-20.6,0.72,-5.06,28.53,-15.12,-6.39,7.05,5.73,12.53
-18.9,17.2,11.96,13.93,-9.37,12.57,9.71,17.64,-4.18,-35.15,-11.16,-10.78,-22.81,-0.76,-4.48,30.83,-16.29,-2.77,7.45,1.87,13.53
-18.51,18.87,10.53,14.94,-10.21,11.34,8.85,25.56,-7.73,-36.84,-13.5,-9.05,-25.14,-2.25,-5.09,30.65,-18.43,3.52,6.19,2.15,14.12
-18.25,20.57,9.37,15.93,-11.35,10.46,6.36,28.5,-11.69,-37.97,-14.93,-2.18,-27.31,-3.45,-6.62,27.71,-20.93,11.39,3.36,6.91,13.95
-19.62,20.04,7.95,16.34,-12.69,9.99,3.34,32.02,-16.1,-38.98,-14.76,8.06,-29.04,-4.17,-8.26,24.08,-23.74,19.76,-0.25,13.19,12.7
-21.41,20.46,7.3,17.73,-13.36,10.06,0.94,33.1,-20.61,-40.84,-13.42,17.64,-29.72,-4.66,-9.07,20.16,-25.73,24.11,-3.26,18.8,11.73
-21.5,21.92,6.72,20.1,-12.15,11.14,-0.44,27.6,-22.98,-40.82,-10.24,22.72,-28.77,-4.89,-8.43,17.02,-25.26,20.56,-4.06,20.48,11.25
-22.07,21.45,6.88,23.14,-10.45,12.3,-0.57,19.09,-24.15,-40.56,-1.7,22.42,-27.36,-4.38,-6.22,15.47,-23.52,12.57,-3.17,19.71,11.21
-22.92,18.39,7.46,25.38,-9.14,12.36,-0.13,12.73,-24.2,-39.79,8.74,18.11,-25.65,-3.3,-2.81,16.71,-21.23,3.19,-1.24,15.97,11.46
-22.38,16.12,9.07,26.96,-7.14,12.23,0.95,7.95,-21.7,-37.36,10.15,10.43,-23.86,-2.5,0.22,19.82,-18.03,-6.17,1.56,10.33,13.38
-21.34,13.25,12.46,28.21,-5.19,12.08,1.98,5.32,-17.91,-35.4,4.57,2.13,-23.05,-2.1,2.02,22.42,-15.31,-11.27,4.05,5.78,17.15
-20.79,13.1,12.03,27.27,-5.69,8.99,1.56,8.51,-14.8,-36.46,-2.02,-1.56,-23.0,-1.65,2.63,25.72,-14.74,-9.09,4.67,4.5,20.67
-20.75,14.07,9.13,25.19,-8.47,4.9,0.42,19.83,-14.59,-39.23,-5.66,0.49,-24.3,-1.65,1.78,29.8,-16.35,-4.82,3.96,4.9,21.18
-20.89,14.9,6.78,22.55,-11.9,1.65,-1.49,28.79,-16.34,-41.55,-4.49,7.42,-26.4,-2.08,-0.23,30.74,-18.89,1.18,2.19,8.35,19.58
-20.02,17.57,5.16,19.17,-15.32,-1.66,-4.09,35.52,-19.29,-43.53,1.43,16.45,-29.04,-3.25,-3.52,27.82,-22.08,7.66,-0.69,14.77,16.77
-19.38,20.25,5.02,17.31,-17.29,-3.81,-5.85,39.36,-21.93,-44.63,4.65,24.46,-30.6,-4.49,-6.82,24.31,-24.14,10.79,-2.86,21.73,13.9
-18.24,22.21,6.3,16.73,-16.49,-3.48,-5.79,36.94,-22.88,-43.16,2.02,27.55,-29.62,-5.34,-8.63,22.09,-23.04,7.44,-2.32,24.88,12.98
-14.9,23.32,7.41,15.48,-12.46,-1.43,-4.52,29.78,-21.76,-40.15,-2.41,24.16,-26.64,-5.81,-9.06,21.66,-19.54,1.03,-0.2,23.21,13.19
-12.69,24.69,12.31,12.97,-6.54,1.33,-2.72,20.59,-19.06,-37.67,-2.59,15.52,-23.82,-5.71,-8.56,22.26,-15.09,-6.48,2.46,16.86,12.42
-11.56,24.95,20.19,10.55,-0.15,4.02,-0.36,13.03,-15.03,-35.62,-4.5,3.82,-21.3,-5.5,-7.66,23.34,-10.38,-14.77,5.63,9.46,12.31
-10.82,23.4,24.79,9.36,4.97,5.17,1.72,10.22,-10.4,-34.62,-7.3,-7.15,-19.58,-5.28,-6.84,23.66,-6.74,-20.05,8.36,3.92,13.45
-9.67,23.93,23.25,8.3,6.97,3.3,2.19,10.83,-5.94,-34.54,-11.31,-12.3,-19.0,-5.04,-6.18,23.34,-5.71,-18.86,9.06,2.49,14.88
-9.65,23.54,19.27,7.61,6.48,0.08,1.67,13.59,-1.96,-34.47,-16.26,-10.45,-19.38,-5.25,-5.9,21.91,-6.68,-15.17,8.49,5.76,16.52
-8.73,21.72,15.0,6.71,4.97,-3.26,0.76,19.74,-0.08,-35.42,-19.26,-3.76,-21.01,-5.8,-6.15,20.25,-9.04,-9.71,6.84,9.34,16.7
-8.8,20.23,10.79,5.1,1.89,-6.5,0.32,30.06,-2.18,-37.83,-20.4,6.47,-23.53,-6.64,-6.37,21.04,-12.45,-3.11,4.71,12.74,14.47
-11.18,20.83,8.18,3.37,-1.49,-8.27,0.58,35.44,-7.54,-41.43,-18.61,17.67,-25.55,-6.96,-5.35,23.18,-15.02,0.78,3.51,17.03,10.82
-13.0,21.56,9.11,4.6,-2.5,-7.12,2.24,33.0,-13.38,-43.07,-15.59,22.87,-26.17,-6.87,-3.93,22.59,-14.9,-1.91,4.27,20.02,8.14
-14.39,21.73,11.52,7.25,-1.58,-4.19,4.77,26.47,-16.63,-42.76,-14.45,21.18,-26.06,-6.59,-2.41,23.77,-12.77,-8.07,6.46,18.94,7.71
-15.87,22.97,13.55,10.29,-0.78,-1.1,7.41,18.74,-16.98,-40.41,-14.78,14.65,-25.44,-6.29,-0.87,27.59,-10.27,-15.27,9.29,14.25,9.31
-16.07,24.53,15.85,13.15,0.58,2.64,10.1,10.7,-15.35,-37.9,-13.04,4.31,-23.79,-5.52,0.36,28.34,-7.44,-22.32,12.33,7.3,11.36
-14.66,25.77,16.07,14.51,2.37,5.6,11.93,9.37,-12.48,-36.11,-9.61,-7.59,-21.97,-4.67,0.35,24.88,-5.26,-25.51,14.07,0.7,12.26
-16.19,22.15,13.99,14.5,1.22,5.74,12.28,16.38,-10.52,-37.04,-5.3,-14.19,-21.62,-3.88,-0.32,26.66,-5.8,-21.86,13.41,-1.67,12.17
-18.86,17.54,13.11,13.91,-1.0,5.35,11.08,19.31,-10.16,-38.05,-2.73,-13.26,-21.68,-3.18,-1.3,28.05,-7.28,-15.16,11.47,0.94,12.09
-20.76,16.13,13.12,12.82,-3.13,5.45,9.36,22.3,-12.06,-39.24,-2.9,-7.05,-22.14,-2.61,-2.66,23.21,-9.54,-6.38,8.71,6.68,10.89
-22.3,16.17,13.4,11.8,-5.22,5.89,7.57,27.36,-16.08,-42.88,-3.07,2.52,-23.34,-2.26,-3.88,17.33,-12.63,3.09,5.52,14.26,7.04
-23.09,16.11,15.89,11.4,-5.84,7.93,6.34,27.35,-19.63,-45.43,-4.14,11.62,-23.99,-2.26,-4.96,11.48,-14.82,8.83,2.92,21.46,3.03
-22.25,15.36,20.98,12.01,-3.21,11.9,6.11,21.56,-20.91,-46.46,-6.11,15.95,-23.02,-2.17,-5.35,7.18,-14.34,7.08,2.27,24.17,-0.62
-20.06,16.8,22.44,12.51,0.8,14.84,5.79,11.81,-18.31,-43.04,-8.33,14.78,-20.64,-1.36,-4.56,5.55,-11.99,1.6,2.92,21.65,-3.03
-15.97,18.68,22.67,12.23,5.26,16.63,5.06,0.76,-13.6,-39.53,-8.03,8.69,-17.8,-0.06,-3.14,5.28,-8.87,-5.07,4.07,15.59,-2.56
-12.11,20.05,24.45,11.74,9.55,18.0,4.67,-7.15,-8.76,-37.1,-8.68,-0.55,-15.17,0.68,-1.78,7.5,-5.55,-12.08,5.79,7.09,-0.2
-10.74,21.3,23.6,11.07,11.24,18.03,4.02,-10.19,-4.79,-34.76,-9.89,-8.69,-13.67,0.89,-0.89,12.75,-3.38,-15.46,7.21,-1.1,3.71
-10.56,21.46,19.6,9.35,10.27,16.35,2.34,-7.57,-2.99,-33.41,-8.81,-11.49,-13.61,0.97,-1.06,17.49,-3.46,-11.87,6.67,-7.27,7.75
-10.62,20.66,14.36,7.63,8.14,14.48,0.4,2.03,-2.88,-33.41,-9.61,-9.12,-13.95,0.74,-2.58,19.27,-4.54,-5.72,4.81,-10.76,10.8
-10.42,20.13,9.51,6.15,5.7,12.91,-2.02,8.85,-2.64,-34.25,-11.21,-2.25,-13.84,0.65,-4.78,16.53,-5.98,2.39,1.84,-9.74,12.6
-11.49,18.29,6.24,5.55,2.46,11.16,-4.96,10.35,-2.17,-33.98,-11.98,8.19,-13.81,0.67,-6.8,12.42,-8.1,11.15,-1.94,-4.28,13.02
-12.6,18.46,4.17,5.78,-0.67,8.85,-7.69,11.77,-2.08,-34.2,-11.63,18.23,-13.85,0.72,-8.6,9.84,-10.24,15.7,-5.31,0.98,12.41
-13.14,18.72,3.52,7.85,-2.4,6.93,-9.05,11.57,-1.48,-34.0,-8.58,23.33,-13.44,1.21,-9.45,9.17,-11.21,12.28,-6.63,3.21,11.55
-14.05,18.63,3.26,11.59,-3.29,5.22,-9.02,9.92,0.33,-32.77,-3.86,22.21,-12.17,1.91,-9.04,10.4,-11.34,4.65,-6.06,3.08,10.22
-15.57,16.76,4.34,13.96,-3.04,4.21,-8.4,3.89,3.54,-29.32,-1.54,17.05,-10.14,3.38,-7.04,13.04,-10.48,-3.44,-4.16,1.73,11.13
-16.29,14.44,6.85,15.1,-1.88,3.03,-7.96,-2.31,6.83,-25.17,-0.42,8.68,-7.76,5.09,-4.87,17.59,-9.06,-11.61,-2.15,-1.46,13.37
-15.6,13.48,9.05,15.66,-1.63,0.88,-8.55,-5.81,8.69,-23.31,3.06,0.32,-6.33,6.7,-3.49,20.37,-8.22,-16.26,-1.27,-3.5,15.87
-14.32,13.96,8.09,15.2,-2.12,-2.49,-10.36,-2.75,8.84,-23.67,5.98,-3.77,-6.53,7.61,-3.43,21.26,-8.68,-14.26,-2.45,-3.62,17.68
-11.69,16.84,5.53,14.34,-2.22,-5.93,-13.04,4.48,8.15,-25.36,4.0,-2.61,-7.54,7.14,-4.79,21.39,-10.08,-10.1,-5.12,-1.65,18.44
-9.23,18.27,3.02,12.79,-1.86,-8.24,-16.17,13.06,5.69,-28.83,2.36,3.5,-9.19,6.06,-6.65,20.8,-12.17,-4.22,-9.05,2.45,17.89
-6.39,17.81,-0.29,11.69,-2.48,-10.44,-19.31,21.14,1.45,-31.21,1.84,13.66,-11.65,4.66,-8.73,20.34,-15.01,2.38,-13.84,8.69,16.08
-4.58,17.81,-0.76,13.02,-3.26,-12.63,-21.88,24.94,-3.87,-32.96,2.59,24.43,-14.22,2.91,-10.5,21.06,-17.47,4.99,-18.1,15.52,13.47
-2.71,19.72,1.93,15.82,-1.43,-13.08,-23.38,21.13,-7.98,-32.6,3.96,29.88,-15.52,1.27,-11.79,20.92,-17.36,0.23,-20.39,20.51,11.39
-1.79,23.56,4.71,18.52,1.49,-12.64,-23.62,12.45,-9.13,-31.12,8.62,28.82,-15.36,0.73,-12.09,20.35,-15.09,-7.9,-20.64,20.76,9.83
-0.91,26.35,9.75,20.86,4.87,-11.14,-22.13,3.49,-6.43,-28.06,5.54,22.56,-14.28,0.16,-11.95,21.31,-11.43,-16.38,-19.19,16.82,10.68
0.28,28.74,16.54,21.55,8.42,-8.87,-19.84,-4.74,-0.8,-23.94,0.81,12.55,-12.74,-0.34,-11.64,21.79,-7.57,-24.66,-16.87,8.96,12.66
-0.14,28.28,19.67,20.67,9.81,-7.21,-17.95,-7.93,5.6,-21.7,-0.11,3.31,-11.41,-0.28,-11.42,24.02,-5.1,-28.85,-14.77,0.94,14.67
-1.49,27.77,16.04,19.02,8.33,-8.15,-17.26,-4.61,10.35,-22.09,1.06,-1.0,-11.03,0.25,-11.52,25.74,-5.01,-25.83,-14.38,-2.93,16.8
-3.76,26.76,10.48,16.79,5.84,-10.28,-17.11,3.15,12.85,-22.99,-0.2,0.6,-10.74,0.93,-11.96,26.52,-6.33,-19.86,-15.07,-4.13,18.4
-5.94,24.3,5.89,14.3,3.01,-12.01,-17.35,13.1,12.07,-28.12,2.42,7.04,-10.51,2.42,-12.59,25.38,-8.89,-12.01,-16.77,-2.87,17.08
-7.71,22.68,3.23,12.05,0.15,-13.95,-18.2,19.27,8.38,-31.75,4.57,17.41,-11.56,3.05,-13.11,25.1,-12.37,-3.81,-19.32,1.65,14.2
-8.82,21.71,0.97,11.0,-1.27,-16.08,-19.07,20.42,4.28,-31.27,4.85,27.9,-12.15,3.02,-13.18,25.04,-14.68,0.25,-21.57,7.27,11.23
-9.21,20.59,-0.91,11.42,-0.31,-17.46,-19.11,17.28,2.71,-28.87,1.82,33.89,-11.02,3.57,-12.06,24.03,-13.82,-2.8,-21.62,11.72,10.0
-10.18,18.45,-2.35,11.06,1.49,-18.44,-18.84,13.62,3.34,-27.28,2.69,34.57,-9.18,5.22,-9.35,24.98,-11.16,-9.44,-20.26,12.6,8.35
