Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-11.9,9.96,4.55,10.77,0.32,15.24,-4.38,13.26,-31.93,-12.53,-11.32,-6.77,4.18,1.69,-2.13,1.65,-0.81,23.52,-9.73,-4.56,10.59
-7.18,8.73,-3.11,8.04,1.77,14.73,-8.08,4.6,-32.6,-11.25,-8.78,-5.91,8.95,5.13,-0.43,4.86,3.12,24.11,-11.05,-3.47,7.6
-2.57,6.15,-5.98,4.97,2.78,12.96,-12.69,1.3,-27.94,-12.77,-3.71,-6.07,11.03,8.61,1.54,4.94,6.96,21.07,-11.95,-1.2,2.57
0.2,3.28,-3.0,2.32,5.36,11.49,-15.4,4.09,-20.65,-17.23,0.84,-8.23,9.66,10.69,3.91,1.62,8.96,16.01,-10.71,2.26,-5.28
0.73,1.25,2.55,0.77,8.25,9.25,-16.69,10.71,-12.56,-21.95,5.56,-11.25,6.69,11.94,5.57,-5.15,9.56,10.87,-8.92,4.24,-11.24
-0.38,1.25,7.84,-0.57,10.78,7.01,-16.93,17.63,-5.68,-25.48,10.24,-14.23,3.68,12.48,6.16,-12.92,9.1,7.96,-7.83,3.18,-13.04
-3.93,3.11,11.6,-1.0,12.95,5.96,-15.05,22.8,-4.31,-27.76,11.96,-16.66,1.25,11.94,5.82,-19.06,7.1,8.59,-7.3,2.77,-10.61
-8.17,6.76,12.26,0.01,15.39,5.99,-11.49,24.18,-8.78,-27.42,10.09,-18.06,1.18,11.33,4.95,-21.53,4.5,12.47,-6.78,1.07,-7.76
-11.54,10.3,8.54,1.23,16.11,5.38,-9.51,20.36,-15.8,-23.97,8.2,-17.4,4.55,12.19,3.37,-19.53,3.49,18.06,-8.25,-1.91,-3.79
-12.53,12.89,2.69,1.49,15.92,5.26,-8.83,12.49,-22.91,-19.55,5.63,-15.7,9.62,14.45,2.15,-14.46,3.94,23.57,-10.57,-4.83,-0.74
-11.37,11.69,-1.91,1.18,16.06,6.14,-8.46,3.59,-28.41,-15.6,1.35,-13.56,14.46,17.74,2.07,-8.99,4.79,27.25,-11.83,-6.39,0.03
-9.1,8.59,-5.7,0.24,15.1,6.19,-9.32,-3.54,-29.5,-12.85,-1.69,-10.66,18.07,21.46,3.26,-5.21,5.94,27.35,-11.65,-5.94,-1.19
-6.25,4.89,-6.99,-1.01,13.29,4.89,-11.21,-5.39,-25.91,-12.74,-0.92,-7.76,18.93,24.16,5.09,-4.57,6.63,23.57,-10.81,-3.86,-4.01
-5.21,0.78,-3.2,-1.78,12.56,3.5,-11.46,-1.67,-20.62,-15.81,3.23,-6.15,15.66,24.48,7.58,-6.88,5.58,17.51,-8.18,-0.86,-8.83
-5.49,-0.03,4.39,-1.87,11.68,0.55,-11.43,5.69,-14.51,-19.62,7.61,-5.34,10.04,22.89,9.29,-10.89,4.05,10.86,-5.91,0.91,-12.64
-5.42,1.78,14.03,-1.7,11.11,-3.2,-11.08,15.18,-9.36,-23.02,9.22,-5.74,3.72,19.62,9.69,-14.82,2.37,5.74,-5.29,1.61,-14.15
-4.73,4.39,22.32,-0.92,12.49,-6.26,-9.42,24.55,-8.19,-25.57,9.17,-7.55,-2.08,14.67,8.66,-17.0,0.11,3.91,-6.04,0.85,-13.06
-4.55,8.52,26.23,0.3,14.21,-8.3,-7.16,28.56,-11.38,-25.73,9.47,-9.49,-5.17,9.78,6.76,-16.09,-1.95,5.48,-7.45,-1.7,-10.06
-5.16,12.79,22.96,1.06,13.28,-10.22,-7.05,25.1,-15.97,-22.53,11.39,-9.02,-4.33,7.08,4.49,-11.18,-2.12,9.63,-10.59,-4.45,-4.97
-4.95,14.08,14.3,0.88,11.58,-10.62,-8.22,16.0,-20.49,-17.7,13.09,-7.21,-0.27,6.91,3.02,-4.99,-0.89,14.77,-14.1,-6.08,1.06
-3.05,13.48,2.99,0.16,10.79,-9.77,-9.52,4.37,-23.64,-13.07,13.66,-6.15,5.16,9.01,2.59,-0.97,0.93,18.99,-16.02,-4.79,4.97
-0.07,12.27,-7.54,-0.97,10.56,-9.2,-11.66,-5.71,-22.1,-9.01,13.82,-6.52,10.96,12.98,2.86,-0.73,3.98,20.3,-15.95,-2.1,3.87
2.96,11.0,-12.96,-2.61,10.27,-9.28,-14.28,-10.47,-15.01,-6.58,13.85,-8.59,14.57,17.02,3.13,-4.81,7.37,18.09,-14.7,0.51,0.64
4.57,8.77,-10.45,-4.12,10.87,-8.66,-14.76,-9.29,-5.41,-6.93,13.21,-12.66,14.59,18.86,3.48,-12.28,9.18,14.0,-11.18,3.23,-4.71
3.66,7.1,-2.22,-4.1,10.69,-8.88,-14.13,-2.95,3.74,-8.88,12.62,-16.4,11.95,18.67,2.83,-20.93,9.62,9.32,-7.41,7.22,-11.1
1.25,5.46,8.45,-2.56,10.1,-9.32,-12.01,7.34,9.79,-12.17,13.34,-19.11,7.64,16.59,1.05,-28.7,8.77,5.82,-4.65,9.35,-16.15
-2.28,7.31,17.33,-0.05,10.04,-9.08,-7.81,17.27,9.9,-15.36,17.06,-20.96,3.07,12.63,-1.58,-33.74,6.4,5.04,-3.01,6.32,-18.39
-5.6,12.1,21.4,2.84,11.0,-7.92,-2.63,20.96,4.09,-17.04,20.48,-21.63,0.42,8.43,-4.3,-34.71,3.81,7.22,-1.94,-0.22,-16.85
-7.54,16.69,18.03,6.01,10.93,-6.96,0.72,18.15,-3.6,-15.19,19.24,-20.2,1.58,5.97,-6.91,-31.03,3.25,11.35,-2.66,-6.0,-12.09
-7.49,19.44,9.35,8.58,10.57,-5.26,2.48,11.2,-10.75,-11.72,13.49,-17.69,5.22,5.12,-8.59,-24.12,4.47,15.48,-4.2,-8.92,-6.9
-5.85,19.24,-0.74,10.32,10.67,-2.56,3.38,2.14,-15.81,-8.53,5.45,-14.86,9.76,5.51,-8.6,-16.66,6.51,17.99,-4.97,-9.33,-3.24
-1.74,16.32,-8.65,10.72,10.5,-0.3,2.37,-6.45,-16.33,-6.57,-1.73,-12.11,13.8,6.76,-7.08,-11.59,9.53,17.0,-4.79,-8.43,-1.44
3.05,11.59,-11.96,9.85,9.63,0.8,-0.0,-9.75,-12.49,-6.54,-7.85,-9.33,15.18,7.17,-4.74,-9.98,12.28,12.43,-4.25,-6.65,1.46
5.54,7.26,-7.89,9.26,9.76,1.98,-0.76,-5.64,-7.61,-10.13,-13.03,-7.51,12.24,5.07,-1.83,-11.57,12.64,5.82,-1.78,-4.34,2.5
5.43,6.1,1.14,9.47,10.17,2.02,-0.71,4.08,-3.23,-15.79,-15.08,-6.22,6.76,1.51,0.78,-14.83,11.47,-0.79,0.99,-1.42,-1.74
3.02,5.17,10.87,9.49,11.02,1.56,-0.56,15.76,-0.72,-21.54,-14.31,-4.81,0.85,-2.8,2.54,-17.91,9.22,-5.38,2.55,2.33,-6.1
-1.38,8.3,18.83,9.37,11.18,1.74,0.62,25.12,-2.95,-26.46,-11.39,-3.56,-3.81,-7.77,3.37,-19.55,5.46,-6.59,2.82,3.98,-7.14
-6.14,12.54,22.64,9.55,11.03,2.61,2.52,28.84,-10.55,-28.29,-5.48,-2.35,-6.33,-12.13,3.9,-17.86,1.6,-4.37,2.38,1.76,-5.68
-9.14,14.67,20.28,9.78,9.26,2.77,2.19,26.59,-19.45,-26.21,2.82,-0.54,-5.75,-14.28,4.02,-12.35,-0.33,-0.04,-0.24,-1.15,-2.67
-9.81,15.79,12.93,9.1,7.16,3.31,0.36,19.78,-27.17,-22.53,8.45,1.29,-3.21,-14.3,4.58,-4.64,-0.58,4.64,-3.58,-2.41,1.15
-8.0,16.15,2.96,7.61,5.71,4.7,-1.91,10.32,-31.65,-18.34,8.34,3.2,0.46,-12.46,5.95,2.44,0.26,8.01,-5.9,-1.52,4.02
-3.94,14.8,-5.85,5.63,4.24,5.4,-5.4,1.41,-31.02,-14.96,5.39,5.28,4.2,-9.11,7.85,6.54,2.06,8.4,-6.85,1.64,4.6
0.76,11.51,-10.24,3.09,2.71,5.35,-9.53,-3.12,-25.45,-13.8,2.42,6.82,6.37,-5.45,9.83,6.82,4.11,5.9,-6.81,5.69,3.29
2.8,8.2,-7.6,0.67,2.67,5.71,-11.53,-1.65,-18.62,-15.99,-0.68,6.81,5.42,-3.21,11.73,3.48,4.01,1.61,-4.62,9.33,1.78
1.63,5.99,-0.81,0.51,2.92,5.43,-11.92,7.21,-12.48,-20.13,-3.7,5.85,2.17,-2.12,12.49,-1.55,2.54,-2.84,-1.9,13.21,-2.25
-1.31,5.55,7.21,2.58,3.27,5.03,-10.62,21.35,-8.78,-24.78,-7.87,3.71,-2.29,-2.15,11.86,-6.94,0.64,-5.39,0.07,14.89,-5.88
-5.87,7.41,13.77,5.81,4.13,5.25,-7.35,34.26,-9.35,-28.32,-13.02,1.11,-6.54,-3.47,10.18,-10.88,-1.76,-4.82,1.01,14.38,-5.85
-10.68,10.7,17.04,8.62,5.16,5.56,-3.72,38.94,-13.88,-28.97,-16.76,-0.05,-8.18,-4.73,8.23,-10.99,-4.12,-1.24,0.87,11.32,-2.98
-13.35,14.05,13.63,10.38,4.46,4.52,-3.0,35.38,-19.92,-26.04,-16.6,1.49,-5.85,-4.32,6.0,-6.55,-4.93,3.71,-1.85,7.7,1.26
-12.65,14.43,4.52,11.27,2.26,3.66,-4.26,27.22,-25.6,-21.39,-12.99,3.91,-1.47,-2.31,4.38,0.01,-4.3,8.45,-5.71,5.32,5.28
-9.94,14.87,-6.2,11.36,0.1,3.44,-6.47,17.15,-29.37,-16.93,-6.74,5.53,2.92,0.74,3.54,5.34,-3.05,11.45,-9.01,4.08,7.08
-6.7,14.41,-14.91,10.64,-1.99,2.95,-9.95,8.34,-29.2,-14.14,0.06,6.51,6.84,4.71,3.79,8.66,-1.23,11.21,-10.93,4.14,6.61
-3.12,12.87,-18.03,8.98,-3.82,2.41,-13.8,4.18,-23.77,-13.09,3.66,6.16,9.11,8.61,4.65,8.63,0.88,8.12,-11.67,4.83,4.1
-0.37,11.68,-13.11,7.71,-3.73,2.75,-15.26,6.15,-16.08,-14.64,1.87,3.37,7.44,10.47,5.65,4.47,1.46,3.49,-10.16,6.78,0.02
0.76,12.01,-3.28,7.97,-2.75,2.37,-15.2,13.47,-9.12,-17.43,-2.12,-0.09,2.67,10.22,5.47,-2.12,0.61,-1.46,-8.32,10.21,-3.86
0.18,13.63,7.74,9.33,-1.33,1.7,-13.53,24.12,-5.35,-21.15,-5.83,-3.25,-3.79,7.8,4.01,-8.62,-1.52,-5.08,-7.42,14.88,-6.43
-1.65,14.08,16.59,11.44,1.24,2.05,-9.69,34.3,-6.62,-24.25,-6.33,-5.51,-10.3,3.63,1.57,-12.91,-4.83,-5.69,-7.12,17.31,-7.22
-6.08,15.6,20.11,14.27,1.75,2.63,-4.85,40.44,-12.7,-25.0,-2.64,-6.21,-14.67,-0.79,-1.21,-13.23,-8.86,-3.55,-7.27,17.84,-5.49
-10.32,18.26,16.65,16.39,-0.87,2.17,-2.43,40.44,-20.22,-22.91,1.16,-4.19,-15.22,-3.42,-4.09,-9.23,-11.56,0.14,-9.61,17.14,1.9
-11.19,18.83,9.97,17.22,-2.82,2.64,-1.38,35.23,-26.9,-19.88,-0.13,-1.26,-12.29,-3.76,-5.78,-2.27,-12.09,4.69,-12.67,15.34,8.58
-8.86,16.41,2.62,17.02,-2.94,4.18,-0.77,26.75,-31.8,-17.31,-5.2,0.92,-7.59,-2.31,-6.12,5.21,-10.9,8.22,-14.64,14.87,12.24
-4.87,14.36,-4.12,15.41,-2.7,5.19,-1.8,17.39,-31.18,-14.71,-10.55,2.11,-2.33,0.73,-5.31,10.1,-7.77,8.91,-15.41,15.6,10.93
-0.95,12.95,-8.09,12.46,-2.11,5.19,-4.29,10.82,-24.02,-12.76,-15.23,2.26,1.69,3.93,-4.1,10.25,-3.73,6.39,-15.64,16.73,8.18
1.44,12.58,-6.66,9.64,0.17,5.19,-5.47,9.35,-13.87,-13.74,-19.55,0.7,2.5,5.37,-2.62,5.95,-0.99,1.87,-14.17,18.29,4.05
1.63,13.41,-0.63,8.55,2.3,3.62,-6.06,13.84,-3.4,-16.42,-21.38,-1.61,0.59,5.27,-2.06,-0.84,0.7,-3.1,-12.94,19.17,-0.56
0.65,15.42,7.85,9.0,3.97,1.4,-5.6,22.66,4.99,-19.33,-20.28,-4.72,-2.73,3.59,-2.82,-8.4,1.66,-6.7,-13.12,17.32,-4.59
-1.77,18.07,16.83,10.88,5.8,-0.48,-3.42,31.45,7.76,-21.37,-17.49,-7.74,-6.28,0.06,-4.71,-14.16,1.42,-7.6,-14.49,13.87,-6.41
-4.35,20.36,23.17,13.5,7.96,-1.9,-0.35,35.84,4.47,-21.56,-14.07,-9.35,-8.36,-4.01,-7.24,-15.85,0.35,-6.01,-16.55,10.08,-5.84
-4.88,21.76,22.07,15.55,8.35,-3.82,0.7,34.97,-1.52,-19.07,-9.65,-8.39,-7.89,-6.59,-10.08,-12.79,0.44,-3.01,-20.4,6.94,-2.57
-3.45,22.68,15.01,16.51,7.84,-4.54,0.73,30.07,-8.61,-15.46,-4.8,-6.94,-6.21,-7.1,-12.06,-7.34,1.71,0.5,-24.39,5.02,0.89
-1.31,22.0,6.47,17.19,7.36,-3.68,0.73,23.73,-15.08,-12.74,-1.03,-6.01,-4.16,-5.77,-12.78,-2.46,3.65,2.91,-26.71,4.79,3.02
2.39,18.49,0.48,17.36,6.63,-2.49,-0.37,17.65,-17.25,-10.87,-0.88,-5.9,-1.96,-2.98,-12.59,0.08,6.49,2.65,-27.09,7.13,3.26
6.09,14.76,-2.08,16.31,5.95,-1.02,-2.03,14.63,-13.91,-10.3,-3.8,-6.67,-0.94,-0.17,-11.85,-0.93,9.32,-0.25,-26.11,10.47,2.66
9.31,12.5,0.47,14.27,7.3,1.37,-1.79,14.85,-8.04,-12.18,-7.19,-8.49,-2.72,0.92,-10.26,-5.61,10.39,-4.7,-22.52,12.01,0.29
10.44,12.41,6.52,12.28,8.66,2.6,-0.9,17.96,-1.84,-14.79,-8.32,-10.15,-6.32,0.34,-8.97,-12.31,9.86,-9.72,-18.69,13.92,-2.82
9.51,13.38,14.35,10.57,9.75,3.26,0.81,23.28,2.46,-16.9,-8.65,-11.21,-10.49,-1.59,-8.06,-18.97,7.89,-13.33,-15.66,15.2,-5.3
6.94,16.16,21.26,9.67,11.39,4.77,4.36,28.37,2.31,-18.97,-11.67,-11.49,-13.62,-4.74,-7.61,-23.34,4.84,-13.69,-13.27,12.98,-4.37
3.91,19.99,23.39,9.73,13.31,7.11,8.85,30.14,-2.35,-19.43,-16.32,-11.05,-13.53,-7.71,-7.45,-24.16,2.22,-10.52,-11.15,8.58,-3.34
2.01,21.41,17.37,9.34,13.78,8.76,10.67,26.73,-9.5,-16.39,-16.83,-9.52,-10.29,-9.03,-7.76,-21.93,1.24,-5.5,-11.05,3.74,2.98
2.34,21.68,5.86,7.9,12.76,10.74,10.34,19.41,-16.41,-11.79,-12.62,-8.59,-4.6,-8.66,-7.42,-17.77,1.84,-0.22,-11.68,-0.63,7.86
4.89,21.88,-6.34,5.38,10.92,13.35,8.8,9.6,-20.8,-7.6,-7.2,-8.09,1.7,-7.14,-5.78,-12.57,3.34,3.52,-11.53,-4.35,8.35
8.83,19.67,-16.1,1.85,8.06,15.23,5.55,-0.48,-19.75,-4.31,-2.7,-7.04,6.47,-4.49,-2.87,-7.44,5.92,4.15,-9.99,-6.06,5.89
12.76,16.05,-20.68,-2.0,4.93,16.18,1.42,-5.79,-13.75,-3.35,-0.23,-6.61,8.17,-2.06,0.7,-4.72,8.49,1.22,-7.76,-3.94,1.43
14.53,12.36,-17.57,-4.38,3.31,17.16,-0.34,-3.78,-6.11,-5.45,-1.53,-7.93,6.04,-1.43,4.63,-6.25,8.9,-4.08,-3.56,-0.09,-3.92
13.19,10.26,-9.54,-4.46,1.73,16.61,-0.85,4.37,1.96,-8.55,-3.28,-9.53,1.71,-2.46,7.34,-10.89,7.91,-10.17,0.48,2.6,-8.01
8.6,9.48,-0.5,-3.0,0.58,15.24,-0.08,14.94,7.96,-11.72,-2.9,-11.25,-3.27,-5.07,8.69,-16.09,5.93,-15.03,3.14,5.48,-10.76
1.37,10.54,6.24,-0.27,0.33,14.55,2.83,24.27,8.36,-14.76,-1.5,-12.52,-7.52,-8.75,9.41,-19.0,2.76,-16.78,5.03,6.61,-10.9
-6.33,12.92,8.08,3.34,0.22,14.31,6.57,29.3,2.51,-16.44,-0.07,-12.62,-9.4,-12.09,9.92,-17.85,-0.54,-15.23,6.3,4.62,-7.15
-11.2,15.19,3.58,5.98,-1.21,13.48,8.1,28.44,-6.58,-15.97,3.31,-11.16,-8.02,-13.24,10.2,-12.59,-1.98,-11.36,5.37,0.55,-0.68
-11.5,15.7,-4.3,6.93,-2.49,13.53,7.88,22.69,-15.24,-14.35,4.56,-9.32,-4.07,-12.0,11.21,-4.74,-1.86,-6.49,3.76,-1.68,1.93
-9.14,12.69,-12.19,6.0,-2.69,14.48,6.55,13.26,-21.18,-12.56,2.1,-6.56,0.97,-8.91,13.42,3.89,-1.06,-2.42,3.04,-1.66,1.92
-5.34,8.26,-17.15,3.59,-3.85,14.77,3.52,2.83,-22.03,-11.25,-0.13,-2.82,5.51,-4.46,16.4,11.11,0.51,-1.08,3.46,-2.59,0.6
-0.74,4.44,-17.54,0.76,-5.72,14.23,-0.22,-3.79,-17.44,-11.59,-1.96,-0.2,7.77,0.06,19.39,14.03,2.34,-2.68,4.81,-3.07,-3.01
2.91,1.26,-13.48,-0.88,-5.27,14.01,-1.46,-3.48,-10.22,-14.17,-6.05,-0.83,6.98,3.25,22.27,11.5,3.27,-5.82,8.64,-2.29,-10.23
4.24,-1.54,-7.33,-0.63,-4.15,12.41,-1.4,3.63,-2.74,-17.51,-11.18,-2.8,4.39,5.15,23.78,6.08,3.79,-8.98,12.72,-1.22,-16.91
2.63,-2.87,0.2,1.07,-2.91,10.21,-0.25,15.88,2.24,-20.85,-17.27,-5.7,1.13,5.38,23.69,-0.3,3.64,-10.7,15.44,-0.36,-20.53
-1.46,-1.8,7.08,3.85,-1.44,8.46,2.53,28.2,1.72,-23.42,-22.98,-9.08,-1.64,4.11,22.0,-5.92,2.55,-9.54,16.53,1.21,-21.15
-7.06,0.1,10.19,6.81,-0.56,6.42,5.19,34.82,-4.1,-23.71,-24.38,-11.27,-2.34,2.57,19.21,-7.97,1.28,-5.9,16.0,2.34,-17.86
-11.58,2.28,6.77,8.72,-1.72,2.91,4.97,34.32,-11.68,-20.27,-21.21,-10.37,0.09,2.86,16.29,-5.19,1.87,-0.79,12.69,0.37,-11.69
-12.96,3.75,-0.84,9.11,-3.06,-0.05,2.89,28.31,-18.82,-15.36,-18.23,-7.25,4.42,5.11,14.53,1.2,3.82,4.52,8.64,-2.25,-7.83
-10.85,3.42,-9.69,7.66,-2.79,-1.88,-0.4,17.48,-23.37,-10.54,-15.5,-3.36,9.05,8.53,14.14,8.27,6.38,8.42,5.58,-5.0,-5.91
-7.41,-0.14,-16.65,5.67,-2.51,-3.67,-4.87,6.63,-22.52,-6.94,-10.51,-0.0,12.53,12.54,14.79,13.42,8.98,9.05,3.82,-6.25,-6.25
-4.41,-2.53,-19.43,3.86,-3.63,-5.78,-9.33,0.91,-16.72,-5.14,-3.83,1.28,13.05,15.64,15.75,14.57,10.57,6.04,2.78,-5.5,-8.41
-3.44,-5.08,-16.06,3.27,-3.9,-7.08,-10.9,1.39,-9.69,-6.29,2.63,-0.15,9.93,16.24,16.97,11.63,10.07,0.91,3.8,-2.76,-11.58
-4.71,-5.94,-8.65,4.46,-3.9,-8.92,-11.16,6.48,-2.35,-8.61,7.77,-2.72,5.15,14.87,17.04,6.19,8.68,-4.78,4.74,1.04,-14.66
-8.34,-5.64,1.03,7.54,-3.32,-10.19,-9.41,16.37,2.41,-11.47,8.05,-4.78,-0.12,11.93,15.89,1.03,6.5,-8.9,4.8,3.68,-16.83
-13.91,-3.9,10.57,11.61,-1.32,-9.8,-5.04,27.13,1.92,-14.43,3.87,-5.83,-4.84,7.81,14.09,-1.9,3.22,-9.53,4.24,3.27,-16.86
-19.29,-0.93,14.98,14.83,1.17,-8.43,0.04,32.71,-3.41,-15.18,-0.22,-5.45,-7.41,3.76,11.83,-0.94,-0.38,-6.8,3.15,-0.13,-13.64
-22.18,1.54,11.57,16.15,2.27,-7.6,2.41,31.16,-9.9,-12.81,-1.01,-3.37,-6.64,1.44,9.08,4.13,-2.2,-2.1,-0.09,-3.12,-8.54
-21.88,2.53,3.48,15.92,2.07,-6.48,2.92,24.09,-15.6,-8.86,0.4,-0.94,-3.55,0.81,6.73,10.98,-2.49,2.87,-4.06,-4.77,-4.05
-17.37,0.46,-5.23,14.84,1.29,-4.79,2.43,14.1,-19.09,-4.54,2.45,0.53,0.65,1.36,4.98,16.19,-1.6,6.23,-7.38,-5.42,-0.15
-11.58,-1.57,-11.24,14.22,-0.6,-3.7,0.76,6.39,-18.59,-1.29,4.25,1.16,4.39,3.21,4.12,18.98,0.29,6.39,-9.56,-5.04,-1.05
-5.71,-4.1,-11.88,14.19,-2.31,-3.48,-1.33,5.05,-13.68,-0.18,5.12,0.84,6.14,5.26,3.68,18.21,2.45,3.43,-10.78,-4.82,-6.02
-1.9,-6.83,-6.01,14.39,-2.89,-3.46,-1.9,9.08,-6.81,-1.36,5.28,-0.96,4.9,5.41,3.35,13.11,3.44,-1.59,-10.2,-4.07,-10.79
-0.48,-7.62,3.85,14.59,-4.3,-5.25,-2.27,15.95,1.21,-2.37,6.37,-3.22,1.43,4.2,2.14,5.73,4.51,-7.25,-9.76,-2.84,-14.34
-1.18,-6.06,13.81,14.51,-5.45,-7.46,-1.83,23.95,7.31,-2.95,6.69,-5.09,-2.77,1.85,0.3,-0.96,5.34,-11.28,-10.21,-2.01,-16.17
-4.63,-2.88,20.36,14.23,-5.31,-8.86,0.53,30.89,7.68,-3.39,5.24,-5.5,-6.21,-1.87,-1.86,-5.04,4.68,-12.15,-11.35,-2.58,-11.62
-9.43,0.03,21.85,14.77,-4.5,-9.28,4.07,34.09,2.34,-2.38,5.34,-4.42,-6.84,-5.74,-3.95,-5.31,3.32,-9.91,-12.65,-4.67,-6.33
-12.77,2.15,17.02,15.13,-5.13,-9.98,5.71,32.74,-5.36,0.46,8.03,-1.54,-4.05,-8.27,-6.4,-1.47,3.11,-6.05,-15.95,-7.12,0.2
-13.11,2.58,8.54,14.34,-7.02,-9.95,5.82,27.13,-12.69,4.3,10.8,1.96,0.96,-9.48,-8.24,4.66,4.3,-2.21,-19.81,-7.85,5.32
-11.01,1.77,0.2,12.63,-8.49,-8.79,5.09,18.39,-18.12,8.03,13.03,4.62,6.37,-9.81,-8.88,10.14,6.14,-0.22,-22.52,-6.4,8.02
-7.69,0.67,-5.98,10.05,-9.56,-7.78,2.82,8.88,-19.08,10.65,16.32,6.26,10.6,-8.98,-8.03,13.1,8.75,-1.48,-23.51,-3.51,7.59
-4.01,-1.21,-8.22,7.06,-10.27,-6.9,-0.43,2.64,-14.64,11.48,20.47,6.28,12.11,-7.8,-6.18,12.21,11.45,-5.79,-23.06,0.59,4.28
-2.54,-3.68,-4.93,5.18,-9.26,-5.36,-1.92,2.22,-8.09,9.83,23.87,4.55,9.74,-7.97,-3.44,7.83,12.19,-11.62,-20.03,4.08,-0.63
-4.38,-3.82,2.44,5.08,-8.07,-4.78,-2.49,7.74,-1.27,6.87,25.63,2.58,5.23,-9.77,-1.25,2.07,11.49,-17.69,-16.71,4.88,-3.81
-8.17,-3.3,11.31,6.25,-5.52,-4.33,-1.87,17.38,3.62,4.21,23.19,0.92,-0.15,-13.02,0.16,-2.28,10.05,-21.7,-14.28,4.08,-6.54
-12.08,-0.5,18.5,7.75,-2.35,-3.11,0.33,26.14,4.29,3.15,17.55,-0.42,-4.78,-17.67,0.48,-4.3,8.21,-21.96,-13.08,1.76,-7.96
-15.06,3.03,20.64,9.53,0.34,-1.63,2.93,30.06,0.34,4.56,10.81,-0.69,-6.6,-22.02,-0.08,-3.04,6.48,-18.86,-12.76,-1.75,-6.23
-17.02,6.41,15.6,10.91,0.3,-1.27,3.06,28.39,-5.63,8.54,5.35,1.04,-4.7,-24.24,-1.55,0.92,6.05,-13.99,-14.85,-3.53,0.16
-16.71,8.85,6.0,11.09,-0.91,-1.1,1.43,21.85,-11.23,13.4,2.08,3.22,-0.37,-24.43,-2.66,5.3,6.78,-8.88,-17.93,-0.97,5.07
-14.89,9.63,-3.83,10.15,-2.54,-0.75,-0.84,12.87,-15.71,17.12,2.1,5.15,4.36,-23.08,-2.88,8.55,7.74,-5.48,-19.99,4.72,7.34
-11.68,8.23,-10.44,8.42,-4.09,-1.22,-4.24,5.22,-16.11,18.97,5.3,6.48,8.06,-20.24,-2.26,9.74,9.45,-5.36,-20.45,9.27,6.52
-6.48,5.64,-11.72,5.85,-4.15,-2.23,-8.34,1.87,-11.32,18.35,9.97,6.01,8.95,-17.23,-1.34,7.76,11.54,-8.41,-20.0,11.91,2.83
-2.08,2.99,-6.91,2.89,-1.56,-2.31,-10.67,2.12,-4.06,15.4,13.9,3.65,6.3,-15.38,-0.12,2.58,12.45,-12.84,-17.31,12.82,-2.45
0.23,0.9,0.36,0.52,1.53,-2.81,-12.16,4.88,4.27,12.33,16.44,1.65,2.06,-14.29,0.61,-3.32,12.97,-16.99,-13.99,11.41,-7.05
0.71,0.85,7.79,-0.94,4.44,-2.91,-12.24,10.12,10.95,9.17,16.73,-0.27,-2.77,-14.22,0.42,-8.22,13.04,-18.9,-11.05,6.72,-9.75
-0.69,2.45,13.91,-1.0,6.83,-1.6,-9.78,15.81,11.79,6.02,14.82,-2.32,-7.18,-15.15,-0.77,-10.77,11.87,-17.18,-8.45,0.9,-9.76
-3.44,3.9,15.63,-0.1,8.87,-0.01,-6.32,18.24,6.59,4.38,13.41,-3.78,-9.47,-16.13,-2.8,-10.1,10.13,-12.78,-6.42,-2.43,-7.73
-5.18,5.94,12.2,0.56,8.68,0.24,-5.2,15.83,-0.56,5.45,13.47,-3.02,-8.32,-15.71,-5.28,-5.9,9.65,-7.42,-6.89,-5.1,-3.86
-3.57,8.72,4.82,0.07,7.54,0.21,-5.76,9.29,-6.5,8.34,11.42,-0.72,-4.7,-13.65,-6.96,0.39,10.75,-2.27,-8.35,-9.41,-0.1
0.61,11.11,-4.78,-0.91,6.55,0.29,-7.08,-0.09,-9.83,11.72,6.18,2.15,-0.34,-10.25,-7.04,6.59,12.59,1.28,-8.95,-11.96,1.88
5.52,11.09,-12.95,-2.72,5.3,-0.8,-9.86,-9.86,-8.51,14.2,1.59,5.18,3.21,-5.4,-5.43,11.07,15.01,1.98,-8.13,-13.19,2.62
10.02,8.72,-16.63,-5.46,4.36,-2.46,-13.26,-16.36,-2.23,14.35,-1.31,6.62,4.24,-0.23,-2.6,11.85,17.58,0.2,-6.31,-12.46,1.46
12.4,5.79,-13.52,-7.8,4.8,-3.44,-14.38,-16.66,5.42,10.97,-2.51,5.38,1.43,3.32,1.09,8.68,18.3,-2.69,-2.03,-11.18,-3.31
11.77,3.71,-4.83,-8.0,4.78,-5.02,-14.09,-9.81,11.41,5.42,-1.23,3.26,-4.14,5.24,3.91,3.28,17.26,-5.6,2.36,-12.22,-7.51
9.69,1.59,6.22,-5.97,4.94,-6.35,-12.21,1.81,14.4,-0.69,-0.77,0.38,-10.38,5.36,5.26,-2.91,15.19,-6.76,5.37,-14.54,-9.62
